Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000204956,PCDHGA1,0.00034993909943690913,0.08402242271532145,1,0.0003988860267226381,0.4308074785532572,1,0,1.7736549951772833,1
ENSG00000253485,PCDHGA5,0,-0.9159775772846785,1,0,-0.5691925214467428,1,0.0019153828365990797,4.358617495898439,0.43950644069273337
ENSG00000262209,PCDHGB3,0.00034993909943690913,1.0840224227153215,0.9150796544295687,0,-0.5691925214467428,1,0,2.3586174958984394,1
ENSG00000253731,PCDHGA6,0,-0.9159775772846785,1,0.0003988860267226381,1.4308074785532572,1,0,2.3586174958984394,1
ENSG00000253537,PCDHGA7,0,-1.5009400780058346,0.9150796544295687,0.0003988860267226381,0.4308074785532572,1,0.0019153828365990797,3.3586174958984394,0.5642729559210576
ENSG00000253767,PCDHGA8,0.00034993909943690913,1.0840224227153215,0.9150796544295687,0,-0.5691925214467428,1,0,2.3586174958984394,1
ENSG00000253846,PCDHGA10,0,-2.2379056721720403,0.7728408391219257,0.0007977720534452762,0.4308074785532572,1,0.0038307656731981594,3.3586174958984385,0.43950644069273337
ENSG00000253159,PCDHGA12,0.00034993909943690913,1.0840224227153215,0.9150796544295687,0,-0.5691925214467428,1,0,2.3586174958984394,1
ENSG00000131504,DIAPH1,0.02029646776734073,-0.4083739592697624,0.8402340388236632,0.027523135843862026,0.3901654940559114,1,0.024899976875788037,0.16597241795604312,1
ENSG00000228737,AC008781.1,0.00034993909943690913,0.08402242271532145,1,0,-1.154155022167899,1,0.0019153828365990797,3.3586174958984394,0.5642729559210576
ENSG00000171720,HDAC3,0.00804859928704891,-0.6885670811816063,0.654858361056404,0.013562124908569695,0.6531998998897057,1,0.011492297019594479,0.30799142282847036,1
ENSG00000164620,RELL2,0.0013997563977476365,1.4059505176026832,0.7819890066352166,0.0003988860267226381,-0.8911206163341046,1,0,0.7736549951772833,1
ENSG00000197948,FCHSD1,0.0006998781988738183,-0.9159775772846785,0.9150796544295687,0.0011966580801679142,0.10887938366589545,1,0.0038307656731981594,2.3586174958984385,0.5262563707176755
ENSG00000120318,ARAP3,0.002449573696058364,-1.1639050907282638,0.5040334513943133,0.005983290400839571,0.9713758599159608,1,0.0057461485097972395,0.8350555398414254,0.9609855293921133
ENSG00000156453,PCDH1,0,-0.9159775772846785,1,0.0003988860267226381,1.4308074785532572,1,0,2.3586174958984394,1
ENSG00000287726,AC005740.5,0,-0.9159775772846785,1,0.0003988860267226381,1.4308074785532572,1,0,2.3586174958984394,1
ENSG00000081791,DELE1,0.0066488428893012735,-0.05348110103461412,1,0.005983290400839571,-0.26963223958783455,1,0.011492297019594479,1.0366894010110768,0.6557477986857488
ENSG00000013561,RNF14,0.005948964690427456,-0.5009400780058346,0.9150796544295687,0.007578834507730123,0.10887938366589456,1,0.01340767985619356,1.1491641302694884,0.5642729559210576
ENSG00000254099,AC005740.3,0.00034993909943690913,-0.5009400780058346,1,0,-1.5691925214467428,1,0.0038307656731981594,3.9435799966195946,0.39795519586737194
ENSG00000113552,GNPDA1,0.018546772270156185,0.4813579202607059,0.8001144355201989,0.01435989696201497,-0.21772015094536545,1,0.007661531346396319,-0.8113075055438737,0.8688843205453861
ENSG00000131507,NDFIP1,0.037793422739186185,-0.05468384811627125,1,0.03749528651192798,-0.06542610357356704,1,0.047884570914977,0.39372129685435464,0.8736527513967468
ENSG00000187678,SPRY4,0.0006998781988738183,-0.6529431714508842,1,0.0011966580801679142,0.4308074785532572,1,0.0019153828365990797,1.7736549951772833,0.8412522101838003
ENSG00000231185,SPRY4-AS1,0.005599025590990546,-1.0764422494779247,0.3868718825014515,0.01037103669478859,0.3783400586591217,1,0.021069211202589876,1.5173152419174967,0.30523399324015626
ENSG00000113578,FGF1,0.0006998781988738183,0.6689849234364775,1,0,-1.5691925214467428,1,0.0019153828365990797,2.7736549951772833,0.6326254740418426
ENSG00000145819,ARHGAP26,0.038143361838623095,-0.6103512947264171,0.5040334513943133,0.051057411420497675,0.12915177869215633,1,0.09385375899335491,1.1076559223652196,0.28397398039559646
ENSG00000226272,ARHGAP26-AS1,0.0006998781988738183,1.6689849234364775,0.7847879719569609,0,-1.154155022167899,1,0,1.7736549951772833,1
ENSG00000113580,NR3C1,0.08713483575979038,-0.6678697156889877,0.35978664179627534,0.1236546682840178,0.21972515235418566,1,0.21069211202589877,1.023750345303578,0.27706226445192933
ENSG00000251205,AC016598.2,0,-0.9159775772846785,1,0,-0.5691925214467428,1,0.0019153828365990797,4.358617495898439,0.43950644069273337
ENSG00000249881,AC008696.2,0,-0.9159775772846785,1,0,-0.5691925214467428,1,0.0019153828365990797,4.358617495898439,0.43950644069273337
ENSG00000145817,YIPF5,0.022046163264525277,0.4693125786001131,0.7847879719569609,0.01635432709562816,-0.32662221817266435,1,0.01340767985619356,-0.3556280217676848,1
ENSG00000183775,KCTD16,0,-2.9159775772846785,0.29870262685758975,0.0023933161603358283,2.238162400610861,1,0.0019153828365990797,1.5512625738408357,0.9203739840925763
ENSG00000251031,AC132803.1,0,-0.9159775772846785,1,0.0003988860267226381,1.4308074785532572,1,0,2.3586174958984394,1
ENSG00000250842,AC137770.1,0,-0.9159775772846785,1,0,-0.5691925214467428,1,0.0019153828365990797,4.358617495898439,0.43950644069273337
ENSG00000186314,PRELID2,0.011897929380854912,-1.0155132508355926,0.29783485800659515,0.021938731469745093,0.4832748984473927,1,0.036392273895382514,1.1886924944561263,0.377619122818819
ENSG00000156463,SH3RF2,0.005599025590990546,-0.5289544541754312,0.9150796544295687,0.007578834507730123,0.22917361738360675,1,0.011492297019594479,0.996047416513731,0.6595980594350689
ENSG00000173261,PLAC8L1,0.0010498172983107274,-0.23790567217204028,1,0.0011966580801679142,0.10887938366589545,1,0.0019153828365990797,1.5512625738408357,0.9011485957978973
ENSG00000251556,AC091887.1,0.0006998781988738183,-0.9159775772846785,0.9468440696879625,0.0003988860267226381,-1.3765474435043465,1,0.007661531346396319,3.680545590785801,0.2350017039748369
ENSG00000133706,LARS,0.04514214382736128,-0.16039630495112522,0.9927932081347288,0.04986075334032976,0.10430665387607085,1,0.05363071942477424,0.22224505416715346,1
ENSG00000091009,RBM27,0.03219439714819564,-0.30755610373953335,0.9150796544295687,0.03869194459209589,0.17515260308506075,1,0.045969188078377916,0.4326180773422159,0.8028109252634426
ENSG00000113649,TCERG1,0.03954311823637073,-0.1916120198981064,0.972098519779724,0.0450741210196581,0.15517303593983023,1,0.045969188078377916,0.17592519838224874,1
ENSG00000156475,PPP2R2B,0,-1.5009400780058346,0.9886457438809212,0.0003988860267226381,0.4308074785532572,1,0.0019153828365990797,3.3586174958984394,0.5642729559210576
ENSG00000169302,STK32A,0.0010498172983107274,-2.0034404185350176,0.21230901998194818,0.005185518347394295,1.4308074785532572,1,0.0057461485097972395,1.2711546546480994,0.6680594446841551
ENSG00000113657,DPYSL3,0.004899147392116728,-1.0090869816761598,0.4748849134048235,0.009573264641343313,0.6152320496906851,1,0.01340767985619356,1.0732152770361898,0.5642729559210576
ENSG00000280780,JAKMIP2-AS1,0,-0.9159775772846785,1,0.0003988860267226381,1.4308074785532572,1,0,2.3586174958984394,1
ENSG00000247199,AC011346.1,0.00034993909943690913,1.0840224227153215,0.9150796544295687,0,-0.5691925214467428,1,0,2.3586174958984394,1
ENSG00000178172,SPINK6,0.002449573696058364,2.0840224227153215,0.44893075734980237,0.0003988860267226381,-1.5691925214467428,1,0,0.18869249445612724,1
ENSG00000248109,MARCOL,0.00034993909943690913,1.0840224227153215,0.9150796544295687,0,-0.5691925214467428,1,0,2.3586174958984394,1
ENSG00000214510,SPINK13,0,-0.9159775772846785,1,0,-0.5691925214467428,1,0.0019153828365990797,4.358617495898439,0.43950644069273337
ENSG00000145868,FBXO38,0.007698660187612001,-0.5216986381726318,0.831551133660644,0.011168808748233866,0.4308074785532572,1,0.011492297019594479,0.49354707598454706,1
ENSG00000251330,AC114939.1,0,-0.9159775772846785,1,0,-0.5691925214467428,1,0.0019153828365990797,4.358617495898439,0.43950644069273337
ENSG00000169252,ADRB2,0.00034993909943690913,1.0840224227153215,0.9150796544295687,0,-0.5691925214467428,1,0,2.3586174958984394,1
ENSG00000173210,ABLIM3,0.0006998781988738183,-0.9159775772846785,0.9150796544295687,0.0011966580801679142,0.10887938366589545,1,0.0038307656731981594,2.3586174958984385,0.5262563707176755
ENSG00000248647,AC012613.1,0.00034993909943690913,1.0840224227153215,0.9150796544295687,0,-0.5691925214467428,1,0,2.3586174958984394,1
ENSG00000157510,AFAP1L1,0.0010498172983107274,-0.5009400780058346,1,0.0011966580801679142,-0.1541550221678989,1,0.0038307656731981594,2.136225074561991,0.5642729559210576
ENSG00000164284,GRPEL2,0.0034993909943690916,0.5434540413526179,0.9150796544295687,0.0023933161603358283,-0.34680010011029516,1,0.0019153828365990797,0.2711546546481003,1
ENSG00000253618,GRPEL2-AS1,0.00034993909943690913,1.0840224227153215,0.9150796544295687,0,-0.5691925214467428,1,0,2.3586174958984394,1
ENSG00000145882,PCYOX1L,0.00034993909943690913,-1.2379056721720403,0.9150796544295687,0.0015955441068905524,1.752735573440619,1,0,0.7736549951772833,1
ENSG00000113712,CSNK1A1,0.05983958600371146,-0.2906127225028854,0.9150796544295687,0.07339502891696541,0.2479434214034475,1,0.07278454779076503,0.16828628379428912,1
ENSG00000183111,ARHGEF37,0.0017496954971845458,-0.7904466952008189,0.9150796544295687,0.0023933161603358283,-0.08376569427650082,1,0.007661531346396319,2.095583090064645,0.42455895733724636
ENSG00000155846,PPARGC1B,0.0034993909943690916,-0.5440087998977212,0.9150796544295687,0.004387746293949018,0.015769979274414148,1,0.009576914182995399,1.4841483779822973,0.47878927244853464
ENSG00000132915,PDE6A,0.00034993909943690913,0.08402242271532145,1,0.0003988860267226381,0.4308074785532572,1,0,1.7736549951772833,1
ENSG00000155850,SLC26A2,0.011897929380854912,-0.9159775772846785,0.3662741259407394,0.02074207338957718,0.4582882149753642,1,0.03256150822218436,1.0855990014920218,0.43787713730150785
ENSG00000164296,TIGD6,0.002449573696058364,0.7620943278279597,0.9150796544295687,0.0011966580801679142,-0.739117522889055,1,0.0019153828365990797,0.8991858772611412,1
ENSG00000113716,HMGXB3,0.011198051181981092,-0.5440087998977203,0.7778850752943988,0.017550985175796074,0.6372583560206833,1,0.011492297019594479,-0.10081412273885881,1
ENSG00000182578,CSF1R,0,-0.9159775772846785,1,0.0003988860267226381,1.4308074785532572,1,0,2.3586174958984394,1
ENSG00000070808,CAMK2A,0,-1.5009400780058346,0.9886457438809212,0.0003988860267226381,0.4308074785532572,1,0.0019153828365990797,3.3586174958984394,0.5642729559210576
ENSG00000183876,ARSI,0.0017496954971845458,-0.5009400780058346,0.9886457438809212,0.0031910882137811047,1.0157699792744133,1,0,-0.44873742615916434,1
ENSG00000070814,TCOF1,0.03289427534706946,0.21093453519754135,0.9520318257030224,0.027922021870584665,-0.21386126829216678,1,0.030646125385585275,0.07975812290296247,1
ENSG00000164587,RPS14,1.5554792969970612,0.49409292570395885,0.5220746541423318,1.26406981868404,-0.11322694088760382,1,0.337107379241438,-2.0684052753932187,0.1611846773590549
ENSG00000254333,NDST1-AS1,0.0013997563977476365,1.4059505176026832,0.7847879719569609,0,-2.154155022167899,1,0.0019153828365990797,2.036689401011076,0.81604797749399
ENSG00000070614,NDST1,0.00839853838648582,-0.13010238263752605,1,0.007977720534452762,-0.2212692180264355,1,0.015323062692792638,1.0366894010110759,0.5642729559210576
ENSG00000171992,SYNPO,0.006298903789864365,0.5245950141013029,0.9150796544295687,0.003988860267226381,-0.5691925214467419,1,0.0057461485097972395,0.5006365007708657,1
ENSG00000164591,MYOZ3,0,-1.5009400780058346,0.9150796544295687,0.0007977720534452762,2.0157699792744133,1,0,1.7736549951772833,1
ENSG00000086589,RBM22,0.011897929380854912,-0.5680542738643712,0.7449761574728059,0.018348757229241352,0.5591315755287969,1,0.015323062692792638,0.18869249445612546,1
ENSG00000132912,DCTN4,0.01224786848029182,-0.5789425900071077,0.717495280319791,0.018348757229241352,0.46183437417388173,1,0.019153828365990798,0.460497109917652,0.9440830543646914
ENSG00000256235,SMIM3,0.0013997563977476365,-0.763974483839629,0.9150796544295687,0.0027922021870584665,0.8458449778321011,1,0.0019153828365990797,0.7736549951772833,1
ENSG00000145908,ZNF300,0.0006998781988738183,-0.9159775772846785,0.9153263147211222,0.0015955441068905524,0.7527355734406189,1,0.0019153828365990797,1.5512625738408357,0.9027691355264076
ENSG00000211445,GPX3,0.0031494518949321823,1.4059505176026832,0.5823346888424074,0.0011966580801679142,-0.8911206163341046,1,0,-0.34182222224265324,1
ENSG00000145901,TNIP1,0.014697442176350184,0.3403621759751072,0.9150796544295687,0.012764352855124419,-0.048360358145301596,1,0.0057461485097972395,-0.8702011945974428,0.7960629335350332
ENSG00000197043,ANXA6,0.006998781988738183,0.016908226856783948,1,0.007179948481007485,0.09377249127568721,1,0.0057461485097972395,0.0732152770361898,1
ENSG00000198624,CCDC69,0.002099634596621455,0.8913773447729252,0.9145839871436819,0.0011966580801679142,-0.37654744350434655,1,0,0.03668940101107587,1
ENSG00000196743,GM2A,0.002449573696058364,-0.37540919592197497,1,0.0035899742405037425,0.5828105719983068,1,0.0019153828365990797,0.2711546546481003,1
ENSG00000186335,SLC36A2,0,-0.9159775772846785,1,0,-0.5691925214467428,1,0.0019153828365990797,4.358617495898439,0.43950644069273337
ENSG00000123643,SLC36A1,0.002099634596621455,-1.1086226552270748,0.717495280319791,0.0035899742405037425,0.05229585529952807,1,0.011492297019594479,2.165972417956043,0.34131528042300424
ENSG00000113140,SPARC,0.006998781988738183,0.38887700424374216,0.9229899412778592,0.005185518347394295,-0.3468001001102943,1,0.0057461485097972395,0.2711546546480985,1
ENSG00000249035,CLMAT3,0.00034993909943690913,0.08402242271532145,1,0.0003988860267226381,0.4308074785532572,1,0,1.7736549951772833,1
ENSG00000177556,ATOX1,0.09763300874289765,0.24752115499820082,0.9150796544295687,0.09373821627981994,0.11377818307873389,1,0.02681535971238712,-1.742920530563624,0.2646723473961109
ENSG00000253921,AC091982.1,0.00034993909943690913,0.08402242271532145,1,0.0003988860267226381,0.4308074785532572,1,0,1.7736549951772833,1
ENSG00000275765,AC091982.3,0.00034993909943690913,1.0840224227153215,0.9150796544295687,0,-0.5691925214467428,1,0,2.3586174958984394,1
ENSG00000145907,G3BP1,0.055640316810468556,-0.05348110103461412,1,0.061029562088563624,0.18979937904946276,1,0.04213842240517975,-0.4078393949771666,1
ENSG00000145888,GLRA1,0.0010498172983107274,-0.23790567217204028,1,0.0007977720534452762,-0.5691925214467428,1,0.0038307656731981594,2.3586174958984385,0.5642729559210576
ENSG00000254226,LINC01933,0,-1.5009400780058346,0.9167967809354222,0.0003988860267226381,0.4308074785532572,1,0.0019153828365990797,3.3586174958984394,0.5642729559210576
ENSG00000055147,FAM114A2,0.005249086491553637,0.3835827045742297,0.9910493017159154,0.004387746293949018,-0.07169286197592584,1,0.0019153828365990797,-0.39627000626502973,1
ENSG00000037749,MFAP3,0.005249086491553637,-0.4395395333416916,0.9150796544295687,0.007179948481007485,0.35680689710948066,1,0.007661531346396319,0.5930827495354611,1
ENSG00000164574,GALNT10,0.06158928150089601,-0.6381965860816989,0.41623102077530494,0.08456383766519927,0.16551709877909548,1,0.1513152440913273,1.0769192457996088,0.26159469115257566
ENSG00000245275,SAP30L-AS1,0.002449573696058364,-0.9159775772846785,0.7847879719569609,0.0027922021870584665,-0.5691925214467419,1,0.015323062692792638,2.621651901732231,0.17686276069254842
ENSG00000287695,AC008625.1,0,-0.9159775772846785,1,0,-0.5691925214467428,1,0.0019153828365990797,4.358617495898439,0.43950644069273337
ENSG00000164576,SAP30L,0.009798294784233457,-0.012192892543981593,1,0.010769922721511229,0.2381624006108618,1,0.0057461485097972395,-0.4487374261591661,1
ENSG00000155506,LARP1,0.044092326529050554,-0.1940794312074141,0.9640696902632578,0.052652955527388225,0.2766365484254969,1,0.04022303956858068,-0.19875917315081804,1
ENSG00000170271,FAXDC2,0.0017496954971845458,0.6689849234364775,0.9180931883511663,0,-2.739117522889055,1,0.0057461485097972395,2.7736549951772824,0.34161470780264547
ENSG00000155508,CNOT8,0.005599025590990546,-1.1860667406524232,0.3137507953625418,0.013163238881847056,0.9333078190824411,1,0.01340767985619356,0.7147613061237132,0.7960629335350332
ENSG00000082516,GEMIN5,0.011547990281418001,-0.4134772367554955,0.9150796544295687,0.015157669015460246,0.289944942713408,1,0.01723844552939172,0.510620589343489,0.9045959083705438
ENSG00000082515,MRPL22,0.05983958600371146,0.7289274638927603,0.33991727232221175,0.04068637472570908,-0.3665077715277807,1,0.01340767985619356,-1.7394145870620887,0.305538413795159
ENSG00000226650,KIF4B,0,-0.9159775772846785,1,0,-0.5691925214467428,1,0.0019153828365990797,4.358617495898439,0.43950644069273337
ENSG00000170624,SGCD,0.02029646776734073,-1.5171503051870943,0.018213066377578642,0.04866409526016185,0.5278319329481223,1,0.10726143884954847,1.6916616229799746,0.13441898900252924
ENSG00000254163,AC025434.1,0.00034993909943690913,1.0840224227153215,0.9150796544295687,0,-0.5691925214467428,1,0,2.3586174958984394,1
ENSG00000145850,TIMD4,0.0038493300938060005,-1.5404684421924717,0.15838427457190998,0.011168808748233866,0.9668603787934673,1,0.015323062692792638,1.206614402453388,0.5135554646678783
ENSG00000113249,HAVCR1,0.011198051181981092,-0.9590462991765643,0.303192855079026,0.019146529282686627,0.3450776045273729,1,0.036392273895382514,1.340695587901176,0.2781641360864556
ENSG00000135077,HAVCR2,0.00034993909943690913,-1.7233324993422823,0.6478738679305686,0.0019944301336131906,1.4308074785532572,1,0.0019153828365990797,1.5512625738408357,0.9203739840925763
ENSG00000155868,MED7,0.014697442176350184,0.866430987642695,0.4908134392294133,0.009174378614620676,-0.44366163936288316,1,0.0019153828365990797,-1.685776623460014,0.49158068695689
ENSG00000113263,ITK,0,-0.9159775772846785,1,0.0003988860267226381,1.4308074785532572,1,0,2.3586174958984394,1
ENSG00000253653,AC009185.1,0.00034993909943690913,1.0840224227153215,0.9150796544295687,0,-0.5691925214467428,1,0,2.3586174958984394,1
ENSG00000055163,CYFIP2,0.002799512795495273,-1.4464922939834581,0.25809645792618896,0.007977720534452762,1.0157699792744133,1,0.009576914182995399,1.0855990014920218,0.6914691967253729
ENSG00000135074,ADAM19,0.005948964690427456,-1.1383699986211262,0.31725274158330047,0.01236546682840178,0.6234525564956535,1,0.019153828365990798,1.2033392704205275,0.43950644069273337
ENSG00000172548,NIPAL4,0.00034993909943690913,0.08402242271532145,1,0.0003988860267226381,0.4308074785532572,1,0,1.7736549951772833,1
ENSG00000253519,AC106801.1,0,-0.9159775772846785,1,0.0003988860267226381,1.4308074785532572,1,0,2.3586174958984394,1
ENSG00000039600,SOX30,0.0010498172983107274,0.4990599219941654,1,0.0003988860267226381,-0.8911206163341046,1,0.0019153828365990797,2.036689401011076,0.7703069004787102
ENSG00000113272,THG1L,0.019246650469030003,0.5338253401548414,0.7679116856045465,0.013562124908569695,-0.3941058148886514,1,0.011492297019594479,-0.32588067837363166,1
ENSG00000155858,LSM11,0.0010498172983107274,-0.7233324993422823,0.9294765109233002,0.0023933161603358283,1.238162400610861,1,0,0.03668940101107587,1
ENSG00000113282,CLINT1,0.03744348363974928,-0.45571082401283736,0.7152291424328056,0.051057411420497675,0.35457189272617207,1,0.05363071942477424,0.3339554416641697,0.8890205801490068
ENSG00000164330,EBF1,0.004899147392116728,-1.096549822926499,0.40236563536770414,0.011567694774956503,1.0897705607181898,1,0.007661531346396319,0.2211139721485038,1
ENSG00000145860,RNF145,0.044442265628487465,-0.7103934436347843,0.34611860785951803,0.07100171275662957,0.4967707409316158,1,0.08236146197376043,0.5606612718430841,0.6213210711302203
ENSG00000253256,AC134043.2,0.0010498172983107274,-0.23790567217204028,1,0.0015955441068905524,0.7527355734406189,1,0,0.3586174958984394,1
ENSG00000164332,UBLCP1,0.013647624878039456,-0.05348110103461412,1,0.013961010935292333,0.015769979274414148,1,0.015323062692792638,0.2997238068448693,1
ENSG00000249738,AC008691.1,0.002099634596621455,-1.196085496477414,0.5624198704234701,0.004786632320671657,0.6718155780570525,1,0.007661531346396319,1.432618077342216,0.5642729559210576
ENSG00000283413,AC008703.1,0,-1.5009400780058346,0.9760042802066913,0.0003988860267226381,0.4308074785532572,1,0.0019153828365990797,3.3586174958984394,0.5642729559210576
ENSG00000253311,LINC01847,0.0006998781988738183,0.6689849234364775,0.9886457438809212,0.0003988860267226381,-0.1541550221678989,1,0,1.3586174958984394,1
ENSG00000170214,ADRA1B,0.00034993909943690913,-1.5009400780058346,0.7847879719569609,0.0019944301336131906,2.0157699792744133,1,0,0.5512625738408357,1
ENSG00000113312,TTC1,0.046541900225108915,0.15011161317309352,1,0.041883032805877,-0.12667428574579187,1,0.04213842240517975,-0.01868735602529714,1
ENSG00000170234,PWWP2A,0.00804859928704891,-0.18899607169109434,1,0.0083766065611754,-0.06395721319632042,1,0.01340767985619356,0.8667643995687637,0.7356337567537574
ENSG00000170231,FABP6,0.0013997563977476365,-0.17901198311847288,1,0.0011966580801679142,-0.37654744350434655,1,0.0038307656731981594,1.9435799966195946,0.6265042807240337
ENSG00000135083,CCNJL,0.007698660187612001,-0.6778178400899133,0.6649976265560406,0.01236546682840178,0.5239168829447394,1,0.01340767985619356,0.6037299937349694,0.9055341646871806
ENSG00000221886,ZBED8,0.0010498172983107274,2.0840224227153215,0.6146607962915488,0,-1.5691925214467428,1,0,1.3586174958984394,1
ENSG00000164609,SLU7,0.01714701587240855,-0.17901198311847288,1,0.019944301336131905,0.22058977116291167,1,0.01723844552939172,0.03668940101107587,1
ENSG00000164611,PTTG1,0.09308380045021783,1.0894359189016853,0.05430174839071584,0.04866409526016185,-0.7404201821566909,1,0.019153828365990798,-1.7855772304504565,0.26698625686680044
ENSG00000254186,AC113414.1,0.0010498172983107274,-1.375409195921975,0.7137282431488141,0.0023933161603358283,0.2381624006108609,1,0.007661531346396319,2.3586174958984376,0.3988010201172276
ENSG00000113328,CCNG1,0.01644713767353473,0.14542296737946447,1,0.017152099149073438,0.24638290741583013,1,0.0038307656731981594,-1.5642146435791018,0.45319471781463244
ENSG00000170584,NUDCD2,0.04304250923073982,0.7528165142399486,0.3686465043895633,0.029517565977475218,-0.32905851772302785,1,0.0057461485097972395,-2.270739124181171,0.222307529257213
ENSG00000072571,HMMR,0.0535406822138471,0.7962201117325849,0.2802898797531584,0.03230976816453368,-0.5866799481755844,1,0.022984594039188958,-0.8174597325254691,0.747887678097273
ENSG00000038274,MAT2B,0.009798294784233457,-0.4842613368592046,0.860494892964585,0.015955441068905524,0.8341631727844652,1,0.0038307656731981594,-1.1649444601585746,0.6622446997137614
ENSG00000241956,AC109466.1,0,-0.9159775772846785,1,0.0003988860267226381,1.4308074785532572,1,0,2.3586174958984394,1
ENSG00000145934,TENM2,0.0006998781988738183,0.08402242271532145,1,0,-1.8911206163341046,1,0.0038307656731981594,3.3586174958984385,0.4264702247101359
ENSG00000253978,AC026689.1,0.002799512795495273,-0.33101507656352247,1,0.004387746293949018,0.8458449778321011,1,0,-0.9633105989889241,0.9283554189836073
ENSG00000113645,WWC1,0.09938270424008219,-0.7807501965904553,0.2234791844727008,0.15277334823477037,0.30152446160829083,1,0.25857668294087577,1.062376044674726,0.24996375492416598
ENSG00000113643,RARS,0.05773995140709001,-0.08009695704578501,1,0.06461953632906736,0.2172932085632624,1,0.044053805241778835,-0.4139720079984892,1
ENSG00000120137,PANK3,0.01259780757972873,-0.40696392979682106,0.9021228572481566,0.015556555042182885,0.13802572932541146,1,0.022984594039188958,0.811129700595945,0.6053185226656836
ENSG00000184347,SLIT3,0.027995127954952733,-1.1834578881496647,0.053983404783853176,0.05743958784805988,0.5772935670307415,1,0.095769141829954,1.2172616466528967,0.236009962281471
ENSG00000254042,AC011365.1,0,-0.9159775772846785,1,0.0003988860267226381,1.4308074785532572,1,0,2.3586174958984394,1
ENSG00000248965,AC011389.2,0,-0.9159775772846785,1,0,-0.5691925214467428,1,0.0019153828365990797,4.358617495898439,0.43950644069273337
ENSG00000248222,AC011389.1,0,-0.9159775772846785,1,0.0003988860267226381,1.4308074785532572,1,0,2.3586174958984394,1
ENSG00000040275,SPDL1,0.026245432457768187,0.37775362577203175,0.8588148073926531,0.022337617496467732,-0.07615251016662583,1,0.009576914182995399,-1.1008141227388588,0.6387327466118036
ENSG00000134516,DOCK2,0.0006998781988738183,-0.6529431714508842,1,0.0011966580801679142,0.4308074785532572,1,0.0019153828365990797,1.7736549951772833,0.8776766297109018
ENSG00000204767,INSYN2B,0.0006998781988738183,-0.6529431714508842,1,0.0011966580801679142,0.4308074785532572,1,0.0019153828365990797,1.7736549951772833,0.8776766297109018
ENSG00000235172,LINC01366,0,-0.9159775772846785,1,0.0003988860267226381,1.4308074785532572,1,0,2.3586174958984394,1
ENSG00000204764,RANBP17,0.01714701587240855,-1.4014044044549205,0.030320394758457134,0.04068637472570908,0.6743645098877469,1,0.07086916495416595,1.358617495898438,0.20661760719716157
ENSG00000181163,NPM1,0.6477372730577189,0.3464337687074771,0.7847879719569609,0.5680137020530366,-0.037158378550761983,1,0.22793055755529049,-1.4122115501340515,0.33323083920201496
ENSG00000156427,FGF18,0.00034993909943690913,1.0840224227153215,0.9150796544295687,0,-0.5691925214467428,1,0,2.3586174958984394,1
ENSG00000072803,FBXW11,0.022746041463399095,-0.6397677827031512,0.5588820353968131,0.02672536379041675,-0.22319666659755022,1,0.07853069630056227,1.695652483176009,0.14358519864775776
ENSG00000072786,STK10,0.005948964690427456,-0.6529431714508851,0.799456194831468,0.007977720534452762,0.06823739916854876,1,0.01723844552939172,1.432618077342215,0.4006725187875647
ENSG00000214360,EFCAB9,0.00034993909943690913,0.08402242271532145,1,0.0003988860267226381,0.4308074785532572,1,0,1.7736549951772833,1
ENSG00000168246,UBTD2,0.009798294784233457,-1.397846585041731,0.08310945804566666,0.023135389549913007,0.6410251859436027,1,0.04213842240517975,1.4392359561067227,0.25242411425589767
ENSG00000174705,SH3PXD2B,0.009798294784233457,-1.2279215835994188,0.1743516810656476,0.019545415309409266,0.4022383263564864,1,0.04213842240517975,1.5967772330932029,0.19908463059327355
ENSG00000254299,LINC01944,0.00034993909943690913,1.0840224227153215,0.9150796544295687,0,-0.5691925214467428,1,0,2.3586174958984394,1
ENSG00000214357,NEURL1B,0.002099634596621455,0.8913773447729252,0.9145839871436819,0.0011966580801679142,-0.37654744350434655,1,0,0.03668940101107587,1
ENSG00000253295,AC022217.2,0.00034993909943690913,-0.5009400780058346,1,0.0003988860267226381,-0.1541550221678989,1,0.0019153828365990797,2.7736549951772833,0.6465619379582233
ENSG00000253736,AC022217.3,0.0017496954971845458,-1.8545770326205355,0.24495595589396155,0.004786632320671657,0.1312471966943498,1,0.019153828365990798,2.6481241130934237,0.16248747922485554
ENSG00000120129,DUSP1,0.08958440945584874,-0.08527871059147918,1,0.10331148092116325,0.29330395480332294,1,0.05554610226137331,-0.7457191639162972,0.7509226032932925
ENSG00000113719,ERGIC1,0.05039123031891492,-0.50425281204667,0.6131320606662348,0.07259725686352013,0.45465422050762516,1,0.06703839928096779,0.17539567184266813,1
ENSG00000204758,AC008429.1,0.0013997563977476365,-0.763974483839629,0.9150796544295687,0.0027922021870584665,0.8458449778321011,1,0.0019153828365990797,0.7736549951772833,1
ENSG00000254295,AC008429.3,0,-0.9159775772846785,1,0,-0.5691925214467428,1,0.0019153828365990797,4.358617495898439,0.43950644069273337
