Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value
ENSG00000136560,TANK,0.014222479268633636,-0.46190292345410455,0.8959779828285467,0.01600648449135169,-0.211413606709959,1,0.02410194188082994,0.5388367500560092,1,0.022689938629075573,0.4396876017852822,1,0.007304492512479196,-0.7904283259862925,1,0.036483341951687946,1.201932782460183,0.6187411022771818
ENSG00000235724,AC009299.3,0,-1.5143703433482418,0.8629166093734758,0.0012312680377962837,0.9762133964658126,1,0.0012050970940414968,1.2840228510271832,1,0.0009865190708293727,0.9421879423144652,1,0,1.767567127134594,1,0.004053704661298661,3.1874332127650673,0.7633466128610078
ENSG00000227403,LINC01806,0.0010535169828617508,1.6555546580940739,0.8959779828285467,0.0006156340188981418,0.8062883950234987,1,0,0.6059509459145467,1,0,0.26411603720182875,1,0,2.35252962785575,1,0,2.509361307652431,1
ENSG00000115233,PSMD14,0.04951529819450229,0.08585891402622625,1,0.051097623568545775,0.14694369797976758,1,0.05784466051399185,0.35029607044635025,1,0.042420320045663026,-0.17731915214162353,1,0.029217970049916785,-0.575577453662464,1,0.020268523306493303,-1.019418357675602,1
ENSG00000136535,TBR1,0,0.07059215737291602,1,0.0006156340188981418,2.3912508957446565,1,0,1.6059509459145467,1,0,1.2641160372018287,1,0,3.35252962785575,1,0,3.509361307652431,1
ENSG00000115267,IFIH1,0.0005267584914308754,2.070592157372916,0.8959779828285467,0,0.39125089574465655,1,0,1.6059509459145467,1,0,1.2641160372018287,1,0,3.35252962785575,1,0,3.509361307652431,1
ENSG00000115271,GCA,0.0015802754742926261,-0.09933284406939791,1,0.0012312680377962837,-0.3457146984215509,1,0.0036152912821244905,1.4360259444722345,1,0.0019730381416587454,0.5271504430356213,1,0.003652246256239598,1.893098009218452,1,0,0.924398806931273,1
ENSG00000182263,FIGN,0.0026337924571543767,-1.86800729796294,0.18998328917118043,0.012312680377962838,0.8293720081365414,1,0.009640776752331975,0.34961119265476004,1,0.004932595354146863,-0.6744834181340291,1,0,-1.319895714115746,1,0.04864445593558393,2.924398806931274,0.4653860990827099
ENSG00000115290,GRB14,0.00684786038860138,-0.33150628619843037,1,0.010465778321268411,0.5167817778285144,1,0.01566626222253946,1.2038525023432003,1,0.0029595572124881185,-1.2904728144758097,1,0.010956738768718794,0.7979407761781117,1,0,-1.1344948821222944,1
ENSG00000082438,COBLL1,0.0031605509485852523,-0.8224926387105711,0.8959779828285467,0.006771974207879561,0.5838959736870519,1,0.004820388376165987,0.12052411874430469,1,0.005919114424976237,0.37103124111833985,1,0.003652246256239598,0.39833331746887435,1,0.012161113983895983,1.651380312524858,0.7119607798032747
ENSG00000169507,SLC38A11,0,0.07059215737291602,1,0,0.39125089574465655,1,0,1.6059509459145467,1,0.0009865190708293727,3.2641160372018287,1,0,3.35252962785575,1,0,3.509361307652431,1
ENSG00000153253,SCN3A,0,-0.929407842627084,1,0.0006156340188981418,0.8062883950234987,1,0.0012050970940414968,2.0209884451933906,1,0.0009865190708293727,1.6791535364806727,1,0,2.35252962785575,1,0,2.509361307652431,1
ENSG00000178662,CSRNP3,0.0005267584914308754,1.070592157372916,1,0,-0.1937116049765013,1,0.0012050970940414968,2.6059509459145467,1,0,0.6791535364806727,1,0,2.767567127134594,1,0,2.924398806931273,1
ENSG00000229195,AC009495.1,0,0.07059215737291602,1,0,0.39125089574465655,1,0,1.6059509459145467,1,0.0009865190708293727,3.2641160372018287,1,0,3.35252962785575,1,0,3.509361307652431,1
ENSG00000123607,TTC21B,0.0036873094400161274,-0.9738019619855374,0.822015010811322,0.009234510283472127,0.7473947059699313,1,0.004820388376165987,-0.24204596064040373,1,0.003946076283317491,-0.5838808693531217,1,0.01826123128119799,1.8082091116319399,0.9520804322061026,0.016214818645194643,1.6613644010974804,0.6495689385653045
ENSG00000224490,TTC21B-AS1,0,0.07059215737291602,1,0,0.39125089574465655,1,0,1.6059509459145467,1,0,1.2641160372018287,1,0.003652246256239598,5.35252962785575,0.9520804322061026,0,3.509361307652431,1
ENSG00000236107,SCN1A-AS1,0.0010535169828617508,-0.6663734367932896,1,0.0012312680377962837,-0.3457146984215509,1,0.0024101941880829937,0.8689853517483392,1,0.0019730381416587454,0.5271504430356213,1,0.003652246256239598,1.893098009218452,1,0.008107409322597322,2.7723957134862234,0.6051074614087383
ENSG00000169432,SCN9A,0.004740826422877879,-1.6518738670981747,0.17110955232348152,0.012312680377962838,0.002208604998756414,1,0.013256068034456467,0.19091344663570187,1,0.022689938629075573,1.1486388197818913,1,0.021913477537437588,1.0513600931351847,1,0.020268523306493303,0.9650407914286196,0.9495300320536236
ENSG00000228222,AC073050.1,0,0.07059215737291602,1,0.0006156340188981418,2.3912508957446565,1,0,1.6059509459145467,1,0,1.2641160372018287,1,0,3.35252962785575,1,0,3.509361307652431,1
ENSG00000198648,STK39,0.00790137737146313,-0.5441176867422923,0.9441360307940398,0.011697046359064696,0.2213258943023435,1,0.01566626222253946,0.7408805260006543,1,0.007892152566634981,-0.3733138834134646,1,0.01826123128119799,1.0548490792150647,1,0.012161113983895983,0.5786239700895441,1
ENSG00000172292,CERS6,0.00684786038860138,-1.7659091103442046,0.10350037916167683,0.02585662879372196,0.6677685309420713,1,0.01928155350466395,0.09350094497775707,1,0.01775734327492871,-0.05781205768553388,1,0.043826955074875176,1.3947578632450472,0.9520804322061026,0.04459075127428527,1.4218984664020908,0.5274657468190282
ENSG00000163072,NOSTRIN,0.004740826422877879,0.14459273881669343,1,0.0030781700944907094,-0.5473485595912013,1,0.007230582564248981,0.9538742493348522,1,0.0029595572124881185,-0.3797401525728965,1,0.007304492512479196,1.2370524104358145,1,0.008107409322597322,1.3938840902324943,0.9314034280477955
ENSG00000152253,SPC25,0.015275996251495385,0.30505741100993866,1,0.017853386548046114,0.6257161493816792,1,0,-3.715977148972816,0.29351784063295533,0.0108517097791231,-0.2594459188551852,1,0.01826123128119799,0.7086734380810258,1,0.020268523306493303,0.8655051178777056,0.9783616092875589
ENSG00000073737,DHRS9,0.0005267584914308754,1.070592157372916,1,0.0006156340188981418,1.3912508957446565,1,0,1.0209884451933906,1,0,0.6791535364806727,1,0,2.767567127134594,1,0,2.924398806931273,1
ENSG00000081479,LRP2,0,0.07059215737291602,1,0,0.39125089574465655,1,0,1.6059509459145467,1,0.0009865190708293727,3.2641160372018287,1,0,3.35252962785575,1,0,3.509361307652431,1
ENSG00000163093,BBS5,0,-1.5143703433482418,0.8662073303012028,0.0006156340188981418,0.06932280085729303,1,0.0012050970940414968,1.2840228510271832,1,0.0029595572124881185,2.679153536480672,1,0,1.767567127134594,1,0,1.924398806931273,1
ENSG00000239474,KLHL41,0,0.07059215737291602,1,0.0006156340188981418,2.3912508957446565,1,0,1.6059509459145467,1,0,1.2641160372018287,1,0,3.35252962785575,1,0,3.509361307652431,1
ENSG00000138399,FASTKD1,0.008954894354324882,-0.45992255932586357,0.9531564286524125,0.00985014430237027,-0.249206717568204,1,0.013256068034456467,0.33293245150813,1,0.012824747920781846,0.26411603720182786,1,0.01826123128119799,0.9374921285769062,1,0.024322227967791966,1.3394363062101178,0.6495689385653045
ENSG00000138398,PPIG,0.036873094400161274,-0.06506294198465046,1,0.04371001534176807,0.28505149191273027,1,0.03615291282124491,-0.054562587813787644,1,0.03551468654985742,-0.09628620550016986,1,0.029217970049916785,-0.2457296954788637,1,0.040537046612986606,0.21390542412625901,1
ENSG00000154479,CCDC173,0.0026337924571543767,0.07059215737291602,1,0.0024625360755925673,0.012739272490925657,1,0.0012050970940414968,-0.3940490540854533,1,0.003946076283317491,0.8856044139480979,1,0.007304492512479196,2.0306015329683875,0.9797378394370546,0,0.42189846640208994,1
ENSG00000144362,PHOSPHO2,0.0005267584914308754,-0.5143703433482418,1,0,-1.416104026312949,1,0.0012050970940414968,1.0209884451933906,1,0.0029595572124881185,2.264116037201828,1,0.003652246256239598,2.767567127134594,1,0,1.7020063855948253,1
ENSG00000213160,KLHL23,0.010535169828617507,0.29298457870936456,1,0.00985014430237027,0.15678564210763302,1,0.004820388376165987,-0.7725606773391833,1,0.005919114424976237,-0.5723852305152919,1,0.014608985024958393,0.9740180046020201,1,0.020268523306493303,1.4218984664020908,0.6686376761514377
ENSG00000138385,SSB,0.12378824548625571,0.6045070525036795,0.5785638559444054,0.08003242245675844,-0.32687016180699224,1,0.10604854427565173,0.1959880035415491,1,0.08089456380800857,-0.26472637718742753,1,0.06208818635607317,-0.5650082119522772,1,0.032429637290389286,-1.4318493611399647,0.8531517854682418
ENSG00000138382,METTL5,0.041613920823039156,0.3701524392318243,0.8959779828285467,0.03878494319058294,0.20142633686463896,1,0.03494781572720341,0.020988445193389715,1,0.029595572124881182,-0.26550342967555274,1,0.007304492512479196,-1.755994828922419,0.9640314467498292,0.020268523306493303,-0.5781015335979092,1
ENSG00000144357,UBR3,0.008954894354324882,-1.3593956833718996,0.22206179510420662,0.028934798888212668,0.9101242060080397,1,0.02048665059870545,0.17596310516973013,1,0.012824747920781846,-0.5867405234923622,1,0.025565723793677185,0.6110626414546028,1,0.04864445593558393,1.5373756838220265,0.49377532710207794
ENSG00000071909,MYO3B,0.0005267584914308754,2.070592157372916,0.8959779828285467,0,0.39125089574465655,1,0,1.6059509459145467,1,0,1.2641160372018287,1,0,3.35252962785575,1,0,3.509361307652431,1
ENSG00000128683,GAD1,0,-0.5143703433482418,1,0,-0.1937116049765013,1,0,1.0209884451933906,1,0.0019730381416587454,3.849078537922985,1,0,2.767567127134594,1,0,2.924398806931273,1
ENSG00000115806,GORASP2,0.012642203794341009,-0.5143703433482401,0.8959779828285467,0.017853386548046114,0.168858474408208,1,0.016871359316580955,0.10345060538536277,1,0.02071690048741683,0.43814543697687647,1,0.014608985024958393,0.10460211441216405,1,0.024322227967791966,0.7775574186020027,0.9611724689365483
ENSG00000198586,TLK1,0.022650615131527642,-0.35261927335162824,0.9709398830779271,0.030781700944907092,0.2692603713660455,1,0.02289684478678844,-0.22186807870277292,1,0.02762253398322244,0.06681459682821078,1,0.03652246256239598,0.573556507167968,1,0.040537046612986606,0.7303881869646487,0.8927863030707136
ENSG00000123600,METTL8,0.015275996251495385,-0.04488506004701964,1,0.01662211851024983,0.1325166273444882,1,0.014461165128497962,-0.051161340562446256,1,0.012824747920781846,-0.2683790436251927,1,0.021913477537437588,0.7004529312760566,1,0.024322227967791966,0.8572846110727363,0.9250416523471775
ENSG00000115827,DCAF17,0.0031605509485852523,-0.2919779220117915,1,0.006156340188981419,1.0433275923243484,1,0.0012050970940414968,-0.9176110101424673,1,0.003946076283317491,0.26411603720182786,1,0,-0.23243287286540681,1,0.008107409322597322,1.6348921897362887,0.8531517854682418
ENSG00000071967,CYBRD1,0.005794343405739629,-0.553898707534878,0.935848989701081,0.008618876264573987,0.21067865010283526,1,0.008435679658290477,0.248398941296462,1,0.0108517097791231,0.6396251722940338,1,0.003652246256239598,-0.20205922382188835,1,0.012161113983895983,1.0175082113227552,0.9387164576357541
ENSG00000077380,DYNC1I2,0.036873094400161274,-0.03704856581505389,1,0.0381693091716848,0.03761394112995564,1,0.03374271863316191,-0.14339837270749278,1,0.045379877258151145,0.3510993387964678,1,0.021913477537437588,-0.6016666825311257,1,0.040537046612986606,0.23408330606388894,1
ENSG00000115840,SLC25A12,0.007374618880032255,-0.6949425889900613,0.8693287130962178,0.011081412340166553,0.08458955751060326,1,0.01205097094041497,0.28402285102718405,1,0.015784305133269963,0.7368690343369595,1,0.007304492512479196,-0.039787794923009656,1,0.016214818645194643,0.9005520649769068,1
ENSG00000128708,HAT1,0.027918200045836394,0.3176850193376879,0.980884283745219,0.03324423702049966,0.6807575129396408,1,0.016871359316580955,-0.5095262715053899,1,0.009865190708293727,-1.3425415346186478,1,0.029217970049916785,0.4349917880477232,1,0.016214818645194643,-0.2979936144051738,1
ENSG00000172878,METAP1D,0.004740826422877879,-0.06691136637701867,1,0.005540706170083277,0.25374737199472097,1,0.0024101941880829937,-0.66706754849187,1,0.007892152566634981,0.910479082587127,1,0.007304492512479196,1.0795111334493344,1,0,-0.444835002734445,1
ENSG00000144355,DLX1,0,-0.5143703433482418,1,0.0006156340188981418,1.3912508957446565,1,0,1.0209884451933906,1,0.0009865190708293727,2.2641160372018287,1,0,2.767567127134594,1,0,2.924398806931273,1
ENSG00000115844,DLX2,0,-0.929407842627084,1,0,-0.6087491042553435,1,0,0.6059509459145467,1,0.0029595572124881185,4.264116037201828,0.6122657884648549,0,2.35252962785575,1,0,2.509361307652431,1
ENSG00000236651,DLX2-DT,0,0.07059215737291602,1,0,0.39125089574465655,1,0,1.6059509459145467,1,0.0009865190708293727,3.2641160372018287,1,0,3.35252962785575,1,0,3.509361307652431,1
ENSG00000232555,AC104088.1,0,0.07059215737291602,1,0,0.39125089574465655,1,0,1.6059509459145467,1,0,1.2641160372018287,1,0.003652246256239598,5.35252962785575,0.9520804322061026,0,3.509361307652431,1
ENSG00000091409,ITGA6,0.011061928320048382,0.038170679680538555,1,0.00985014430237027,-0.1651424527797296,1,0.01205097094041497,0.2580276424942394,1,0.007892152566634981,-0.42393995648343274,1,0.021913477537437588,1.2529939543048352,0.9524434570621854,0.016214818645194643,0.8770930921529176,0.9235274137712948
ENSG00000232788,ITGA6-AS1,0,0.07059215737291602,1,0.0006156340188981418,2.3912508957446565,1,0,1.6059509459145467,1,0,1.2641160372018287,1,0,3.35252962785575,1,0,3.509361307652431,1
ENSG00000225205,AC078883.1,0,-2.099332844069398,0.8760238845911582,0,-1.7786741056976574,1,0.004820388376165987,2.605950945914546,1,0.0009865190708293727,0.26411603720182875,1,0.007304492512479196,3.1301372065193016,0.9520804322061026,0.004053704661298661,2.509361307652431,0.8487883743638551
ENSG00000152256,PDK1,0.0010535169828617508,-0.6663734367932896,1,0.003693804113388851,1.6136433170811033,1,0.0024101941880829937,0.8689853517483392,1,0.0009865190708293727,-0.19531558143546945,1,0,0.7675671271345941,1,0,0.924398806931273,1
ENSG00000091428,RAPGEF4,0.0010535169828617508,-0.6663734367932896,1,0.003693804113388851,1.6136433170811033,1,0,-0.9790115548066094,1,0.0029595572124881185,1.0941910357595157,1,0,0.7675671271345941,1,0,0.924398806931273,1
ENSG00000091436,MAP3K20,0.0405604038401774,-0.28063024430848404,1,0.056638329738629055,0.4068477507956745,1,0.03374271863316191,-0.49026436934475726,1,0.048339434470639264,0.0814237396856381,1,0.06208818635607317,0.5056463416115085,1,0.04864445593558393,0.16540690643506828,1
ENSG00000238133,MAP3K20-AS1,0.0010535169828617508,-0.15180026396353163,1,0.0012312680377962837,0.16885847440820712,1,0,-0.5639740555277655,1,0,-0.9058089642404834,1,0.007304492512479196,3.1301372065193016,0.9520804322061026,0.008107409322597322,3.2869688863159814,0.577862787466844
ENSG00000144354,CDCA7,0.012115445302910133,-0.09933284406939613,1,0.01662211851024983,0.5547496280275359,1,0.013256068034456467,0.14651932727724848,1,0.007892152566634981,-0.6744834181340291,1,0.01826123128119799,0.7675671271345941,1,0.008107409322597322,-0.13449488212229443,1
ENSG00000270460,AC106900.1,0,0.07059215737291602,1,0,0.39125089574465655,1,0.0012050970940414968,3.6059509459145467,1,0,1.2641160372018287,1,0,3.35252962785575,1,0,3.509361307652431,1
ENSG00000172845,SP3,0.01369572077720276,-1.1170348458028556,0.3531350345254792,0.025240994774823815,0.028680816359948125,1,0.030127427351037423,0.3521943536687626,1,0.031568610266539926,0.43814543697687647,1,0.05113144758735437,1.182604626413437,0.9520804322061026,0.040537046612986606,0.8498518535662196,0.7841030766793143
ENSG00000271151,AC016737.1,0,-0.5143703433482418,1,0,-0.1937116049765013,1,0,1.0209884451933906,1,0.0019730381416587454,3.849078537922985,1,0,2.767567127134594,1,0,2.924398806931273,1
ENSG00000138430,OLA1,0.04688150573734791,-0.5090171088540334,0.8186886933274827,0.07141354619218446,0.34275237805346537,1,0.05543446632590886,-0.12486242127006442,1,0.06313722053307985,0.08681150539391824,1,0.06939267886855237,0.26931625960676797,1,0.0932352072098692,0.7063065230284513,0.7665655998365886
ENSG00000231453,LINC01305,0,-0.929407842627084,1,0,-0.6087491042553435,1,0,0.6059509459145467,1,0.0029595572124881185,4.264116037201828,0.6122657884648549,0,2.35252962785575,1,0,2.509361307652431,1
