Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value
ENSG00000228126,FALEC,0.0012462527252906986,0.67832027987596,1,0.0013273245943572086,0.8018324427667469,1,0.0021912638950589264,1.707913052168987,1,0,-0.2105798157489378,1,0,1.5568964056017514,1,0,0.5647735523665922,1,0,1.7530331406243231,1,0,9.359718301864655,1
ENSG00000237781,AL356356.1,0,-1.5847141259578343,1,0,-1.4612019630670474,1,0.0021912638950589264,1.4448786463351926,1,0.004794107288626556,2.9187032011960277,1,0.0036807552675045463,2.5568964056017514,1,0,0.37212847442419594,1,0,1.5603880626819269,1,0,9.167073223922259,1
ENSG00000143382,ADAMTSL4,0,-0.16967662667899042,1,0,-0.04616446378820349,1,0,0.8599161456140365,1,0.001198526822156639,2.596775106308666,1,0.0036807552675045463,4.364251327659355,0.9383357236015583,0,1.7871659737030399,1,0,2.975425561960771,1,0,10.582110723201103,1
ENSG00000203804,ADAMTSL4-AS1,0.05358886718750004,-0.6455963681048562,1,0.0471200230996809,-0.8535193858458086,0.7434524500657868,0.07121607658941512,-0.0956897350275101,1,0.12464678950429045,0.880568072309257,1,0.11778416856014548,0.7047418735731452,0.9926684800680114,0.10045545556557897,0.4670537318444383,1,0.15937556725358498,1.1627956978624923,0.509935936136166,0,3.3565015891811125,1
ENSG00000143384,MCL1,0.024925054505813973,-0.41698668021976815,1,0.029201141075858587,-0.11909598624205486,1,0.025199534793177655,-0.3188870071747285,1,0.043146965597639,0.5774097814417347,1,0.036807552675045464,0.364251327659356,1,0.0367048779951154,0.31035227683750666,1,0.054523220376226436,0.9331147571028069,0.7084424220876224,0,4.627914412814229,1
ENSG00000143420,ENSA,0.0405032135719477,-0.3604989690145688,1,0.05442030836864555,0.2064783361989937,1,0.04930343763882585,0.02592609705296578,1,0.04434549241979564,-0.14398206701991434,1,0.05889208428007274,0.3484263604976725,1,0.057955070518603255,0.2984187882411877,1,0.06291140812641512,0.4518636059037582,1,0,3.982197881013976,1
ENSG00000143457,GOLPH3L,0.010593148164970938,-0.3216797201240409,1,0.008627609863321855,-0.6538470410094437,0.9880445763872923,0.01972137505553034,0.8101631104169371,1,0.009588214577253113,-0.34182434902719105,1,0.02208453160502728,1.0218591302122775,0.9964864569013041,0.02125019252348786,0.9126968557868995,1,0.012582281625283024,0.35093469705297675,1,0,5.900286683227359,1
ENSG00000143452,HORMAD1,0.00810064271438954,0.3646598009721975,1,0.00464563608025023,-0.5904849800120147,1,0.004382527790117853,-0.4811207722210309,1,0.009588214577253113,0.679237266500639,1,0.01104226580251364,1.0788491087971073,1,0.009659178419767208,0.7476376095164037,1,0.004194093875094342,0.20283605806384308,1,0,6.7747558011435,1
ENSG00000163131,CTSS,0.004985010901162794,0.0002483747633217348,1,0.003318311485893021,-0.6311269645093605,1,0.007669423632706243,0.8010224565604682,1,0.004794107288626556,0.11134827913842393,1,0.0036807552675045463,0.41005501727248017,1,0.007727342735813767,0.8867016472539548,1,0.008388187750188684,1.2384599677945651,1,0,7.16707322392226,1
ENSG00000143387,CTSK,0.0018693790879360478,3.4152858740421657,1,0,-0.4612019630670474,1,0,0.4448786463351926,1,0,0.5967751063086659,1,0,2.364251327659355,1,0,1.372128474424196,1,0,2.560388062681927,1,0,10.167073223922259,1
ENSG00000143437,ARNT,0.009970021802325589,-0.05184013638513196,1,0.007300285268964647,-0.576679180486984,1,0.008765055580235706,-0.1665560657471543,1,0.013183795043723029,0.48129788888873026,1,0.0036807552675045463,-0.5899449827275198,1,0.015454685471627533,0.7606937623418499,1,0.02935865712566039,1.7530331406243223,0.49646219667814545,0,6.189793300422344,1
ENSG00000143379,SETDB1,0.00934689543968024,-0.39206904801543807,1,0.010618596754857669,-0.15509883534136737,1,0.008765055580235706,-0.36247627572241115,1,0.015580848688036306,0.5461490332386978,1,0.02208453160502728,1.1492384366885044,0.9710389186214158,0.01159101410372065,0.1571155834533462,1,0.025164563250566048,1.3453751717110762,0.6559393231480954,0,6.017326104417578,1
ENSG00000143418,CERS2,0.019940043604651177,0.37221715215027995,1,0.017918882023822316,0.1563284001105396,1,0.015338847265412486,-0.07449551275838662,1,0.014382321865879668,-0.16221679418753965,1,0.0073615105350090925,-0.6654960157346963,1,0.013522849787674093,-0.16703033668383416,1,0.020970469375471708,0.575494955072136,1,0,5.523217034147535,1
ENSG00000231073,AL590133.1,0,0.41528587404216566,1,0,0.5387980369329526,1,0,1.4448786463351926,1,0,1.596775106308666,1,0.0036807552675045463,5.364251327659355,0.9383357236015583,0,2.372128474424196,1,0,3.560388062681927,1,0,11.167073223922259,1
ENSG00000143412,ANXA9,0.0006231263626453493,1.4152858740421657,1,0,-0.04616446378820349,1,0,0.8599161456140365,1,0.001198526822156639,2.596775106308666,1,0,2.779288826938199,1,0,1.7871659737030399,1,0,2.975425561960771,1,0,10.582110723201103,1
ENSG00000143409,MINDY1,0.0006231263626453493,-0.16967662667899042,1,0.0006636622971786043,-0.04616446378820349,1,0.0021912638950589264,1.707913052168987,1,0.001198526822156639,1.0118126055875099,1,0,1.5568964056017514,1,0.0019318356839534416,1.7871659737030399,1,0,1.7530331406243231,1,0,9.359718301864655,1
ENSG00000143363,PRUNE1,0.005608137263808144,1.0367742507884365,1,0.0019909868915358128,-0.7091294765106326,1,0.004382527790117853,0.5968817397802422,1,0.001198526822156639,-0.7955423164700939,1,0.01104226580251364,2.11632381421577,0.9383357236015583,0.0019318356839534416,-0.020188948354563863,1,0,0.10095644404462867,1,0,7.707641605284963,1
ENSG00000163141,BNIPL,0.0018693790879360478,2.4152858740421657,1,0,-0.7831300579544092,1,0,0.12295055144783085,1,0,0.2748470114213042,1,0.0036807552675045463,3.364251327659355,0.9807280291495528,0,1.0502003795368342,1,0,2.2384599677945634,1,0,9.845145129034897,1
ENSG00000143443,C1orf56,0.004361884538517445,-0.1082760820148474,1,0.005309298377428834,0.24929141973796654,1,0.00986068752776517,1.3744893184437945,1,0,-2.310115489299852,1,0.0036807552675045463,0.5062703325317832,1,0.005795507051860325,0.6172409722607286,1,0.004194093875094342,0.7024070675543541,1,0,7.260182628313742,1
ENSG00000197622,CDC42SE1,0.011839400890261637,0.09335777915480392,1,0.007300285268964647,-0.7342204574734641,0.9880445763872923,0.018625743108000876,0.914363929636413,1,0.01198526822156639,0.17356367558412167,1,0.01104226580251364,0.3198572083009017,1,0.009659178419767208,-0.04290902485464709,1,0.012582281625283024,0.5159939433234735,1,0,6.058548767144091,1
ENSG00000213190,MLLT11,0.020563169967296527,0.04331709665520833,1,0.022564518104072544,0.2251375580291901,1,0.025199534793177655,0.4151313029411412,1,0.014382321865879668,-0.47096950032716833,1,0,-2.5546119096152387,0.9383357236015583,0.03284120662720851,0.8416137577254172,1,0.004194093875094342,-1.3465025329265918,1,0,5.248209986647666,1
ENSG00000143458,GABPB2,0.006854389989098842,0.35639218498859737,1,0.007300285268964647,0.4799043478793834,1,0.004382527790117853,-0.2331932587774448,1,0.002397053644313278,-0.9057252342205171,1,0.014723021070018185,1.6861794225467186,0.9383357236015583,0.0038636713679068833,-0.1303718661049862,1,0.004194093875094342,0.4311050457369596,1,0,6.9971482224799475,1
ENSG00000143434,SEMA6C,0.0006231263626453493,1.4152858740421657,1,0,-0.04616446378820349,1,0,0.8599161456140365,1,0,1.0118126055875099,1,0,2.779288826938199,1,0.0019318356839534416,3.372128474424196,1,0,2.975425561960771,1,0,10.582110723201103,1
ENSG00000163156,SCNM1,0.011216274527616288,0.4932883860434387,1,0.00929127216050046,0.12376053765410866,1,0.012051951422824097,0.6035763923542516,1,0.002397053644313278,-1.5187021111112697,1,0.0073615105350090925,0.24877411023941942,1,0.01159101410372065,0.5945208957606445,1,0,-1.1944994394815422,1,0,6.412185721758791,1
ENSG00000163155,LYSMD1,0.0006231263626453493,-0.16967662667899042,1,0,-1.2685568851246511,1,0.0010956319475294632,0.8599161456140365,1,0.001198526822156639,1.0118126055875099,1,0,1.5568964056017514,1,0.0019318356839534416,1.7871659737030399,1,0.008388187750188684,3.8234224685157203,0.49646219667814545,0,9.359718301864655,1
ENSG00000163159,VPS72,0.01620128542877908,0.46973365806454215,1,0.011945921349214876,-0.12016504523198002,1,0.01643447921294195,0.4675987228352767,1,0.01198526822156639,-0.031256116304376746,1,0.0036807552675045463,-0.902535213035546,1,0.007727342735813767,-0.5153967963173907,1,0.012582281625283024,0.33156937218604554,1,0,5.881671005060012,1
ENSG00000143398,PIP5K1A,0.02617130723110467,-0.2245385617135085,1,0.023228180401251148,-0.43082831402352895,1,0.0328689584258839,0.2092503978420508,1,0.02277200962097614,-0.3759175476955994,1,0.05521132901256819,1.0333344495447383,0.9383357236015583,0.040568549363022274,0.5554356877872566,1,0.054523220376226436,1.0190148305084534,0.6840949726020431,0,4.707641605284962,1
ENSG00000159352,PSMD4,0.057950751726017484,0.015678415332928353,1,0.06769355431221763,0.3244317561354224,1,0.06245102100917941,0.15311252195808267,1,0.053933706997048754,-0.08911630326327113,1,0.025765286872531823,-1.0194529648146968,1,0.050227727782789486,-0.17219204179961345,1,0.041940938750943416,-0.35086772548799416,1,0,3.753445294898087,1
ENSG00000232671,ZNF687-AS1,0.0006231263626453493,0.41528587404216566,1,0.0006636622971786043,0.5387980369329526,1,0,0.12295055144783085,1,0,0.2748470114213042,1,0,2.0423232327719933,1,0.0038636713679068833,3.372128474424197,1,0,2.2384599677945634,1,0,9.845145129034897,1
ENSG00000143373,ZNF687,0.0006231263626453493,-0.5847141259578343,1,0.0006636622971786043,-0.4612019630670474,1,0.0021912638950589264,1.222486224998745,1,0.001198526822156639,0.5967751063086659,1,0,1.194326326217043,1,0.005795507051860325,2.7871659737030408,1,0,1.3904630612396147,1,0,8.997148222479947,1
ENSG00000143393,PI4KB,0.00872376907703489,-0.13725514898661295,1,0.008627609863321855,-0.14570013733911846,1,0.010956319475294633,0.3193477642513347,1,0.008389687755096473,-0.07565023566282925,1,0.025765286872531823,1.69182598568786,0.9383357236015583,0.007727342735813767,-0.06083093285190966,1,0.008388187750188684,0.3379956413454792,1,0,6.309092228794688,1
ENSG00000273481,AL391069.3,0,0.41528587404216566,1,0,0.5387980369329526,1,0.0010956319475294632,3.4448786463351926,1,0,1.596775106308666,1,0,3.364251327659355,1,0,2.372128474424196,1,0,3.560388062681927,1,0,11.167073223922259,1
ENSG00000143390,RFX5,0.0018693790879360478,-1.2285703157325578,1,0.00464563608025023,0.1464806141541919,1,0.005478159737647316,0.5062791909993365,1,0.007191160932939834,0.9446984097289723,1,0.0073615105350090925,1.2487741102394194,1,0.007727342735813767,1.1090940685904025,1,0,-0.24696685937567775,1,0,7.359718301864656,1
ENSG00000237976,AL391069.2,0,-1.392069048015438,1,0,-1.2685568851246511,1,0.0021912638950589264,1.707913052168987,1,0.002397053644313278,1.8598095121424603,1,0,1.5568964056017514,1,0.0038636713679068833,2.635162880257991,1,0,1.7530331406243231,1,0,9.359718301864655,1
ENSG00000143416,SELENBP1,0.006231263626453493,-0.41068472618278484,1,0.00929127216050046,0.31640561559650404,1,0.008765055580235706,0.25725164315942184,1,0.003595580466469917,-0.9267868497483462,1,0.02208453160502728,1.7453414950148618,0.9383357236015583,0.013522849787674093,0.979811051645437,1,0,-1.0543217814332815,1,0,6.552363379807052,1
ENSG00000159377,PSMB4,0.04486509811046515,-0.2528705622053886,1,0.060393269043252984,0.32765037276412645,1,0.0657379168517678,0.4448786463351926,1,0.04434549241979564,-0.21599331193530258,1,0.04048830794255001,-0.2455430260417364,1,0.05215956346674293,0.0657412304326126,1,0.020970469375471708,-1.0786511107950219,1,0,3.919145710478674,1
ENSG00000143442,POGZ,0.04486509811046515,0.4758274159772169,1,0.01858254432100092,-1.1267829239964886,0.5772546479624795,0.04163401400611961,0.28733736934871246,1,0.03835285830901245,0.14931612933744454,1,0.06625359481508183,1.0122659989158138,0.9383357236015583,0.030909370943255066,-0.15511852844067153,1,0.02935865712566039,-0.11909203682351954,1,0,4.439152769359061,1
ENSG00000143375,CGN,0.0006231263626453493,1.4152858740421657,1,0.0006636622971786043,1.5387980369329526,1,0,0.8599161456140365,1,0,1.0118126055875099,1,0,2.779288826938199,1,0,1.7871659737030399,1,0,2.975425561960771,1,0,10.582110723201103,1
ENSG00000143367,TUFT1,0.006231263626453493,0.7047924912371508,1,0.002654649188714417,-0.7242363689008418,1,0.0010956319475294632,-1.3100088558282756,1,0.008389687755096473,1.2044576835299061,1,0,-0.44310359439824865,1,0.0038636713679068833,0.25665125700426117,1,0.012582281625283024,1.9165318729072016,0.6543392932304742,0,7.359718301864656,1
ENSG00000232536,AL365436.2,0.0018693790879360478,0.6079309519845619,1,0.0013273245943572086,0.12376053765410866,1,0.0010956319475294632,0.27495364489288043,1,0.001198526822156639,0.4268501048663538,1,0.0073615105350090925,2.949213828380511,0.9383357236015583,0,0.050200379536834205,1,0,1.2384599677945634,1,0,8.845145129034897,1
ENSG00000143376,SNX27,0.021809422692587226,0.3953863166044602,1,0.015264232835107899,-0.28563039848359395,1,0.00986068752776517,-0.8625498788570551,1,0.028764643731759337,0.8483138733046305,1,0.018403776337522732,0.2627133011972935,1,0.01159101410372065,-0.4929419454896946,1,0.020970469375471708,0.4588500362198653,1,0,5.412185721758791,1
ENSG00000178796,RIIAD1,0.0006231263626453493,2.4152858740421657,1,0,0.5387980369329526,1,0,1.4448786463351926,1,0,1.596775106308666,1,0,3.364251327659355,1,0,2.372128474424196,1,0,3.560388062681927,1,0,11.167073223922259,1
ENSG00000269621,AL589765.7,0,0.41528587404216566,1,0,0.5387980369329526,1,0,1.4448786463351926,1,0,1.596775106308666,1,0.0036807552675045463,5.364251327659355,0.9383357236015583,0,2.372128474424196,1,0,3.560388062681927,1,0,11.167073223922259,1
ENSG00000143436,MRPL9,0.028040686319040716,-0.10554628925927467,1,0.0471200230996809,0.9808025838120651,0.4845684038347572,0.024103902845648194,-0.3076838028820319,1,0.026367590087446057,-0.15578734290855945,1,0.0036807552675045463,-2.0951802909779413,0.9383357236015583,0.0231820282074413,-0.29375402168052656,1,0.012582281625283024,-0.882555433166802,1,0,4.699467673839263,1
ENSG00000143450,OAZ3,0.0006231263626453493,-0.39206904801543807,1,0.0013273245943572086,0.5387980369329526,1,0.0021912638950589264,1.4448786463351926,1,0,-0.4032248936913341,1,0,1.364251327659355,1,0.0038636713679068833,2.372128474424197,1,0,1.5603880626819269,1,0,9.167073223922259,1
ENSG00000182134,TDRKH,0.0012462527252906986,-0.16967662667899042,1,0.003318311485893021,1.5387980369329517,0.9880445763872923,0,-1.0145529723021038,1,0.002397053644313278,1.0118126055875099,1,0.0036807552675045463,2.0423232327719933,1,0,-0.08730314421310048,1,0,1.1009564440446287,1,0,8.707641605284962,1
ENSG00000203288,TDRKH-AS1,0,0.41528587404216566,1,0,0.5387980369329526,1,0.0010956319475294632,3.4448786463351926,1,0,1.596775106308666,1,0,3.364251327659355,1,0,2.372128474424196,1,0,3.560388062681927,1,0,11.167073223922259,1
ENSG00000234614,C2CD4D-AS1,0.0006231263626453493,2.4152858740421657,1,0,0.5387980369329526,1,0,1.4448786463351926,1,0,1.596775106308666,1,0,3.364251327659355,1,0,2.372128474424196,1,0,3.560388062681927,1,0,11.167073223922259,1
ENSG00000159445,THEM4,0.013708779978197683,0.13149290804157499,1,0.010618596754857669,-0.32793543220358323,1,0.01972137505553034,0.78591556417026,1,0.008389687755096473,-0.5529720131960154,1,0.0073615105350090925,-0.29871368506307405,1,0.01159101410372065,0.00955839503948841,1,0.025164563250566048,1.1978179832972184,0.7066050223504203,0,5.881671005060012,1
ENSG00000285651,AL450992.2,0.0012462527252906986,3.0002483747633217,1,0,-0.04616446378820349,1,0,0.8599161456140365,1,0,1.0118126055875099,1,0,2.779288826938199,1,0,1.7871659737030399,1,0,2.975425561960771,1,0,10.582110723201103,1
ENSG00000197747,S100A10,0.6461820380632272,-0.26209092383424065,1,0.8833345175447223,0.35498013178747734,0.9880445763872923,0.8304890162273332,0.19945433482593156,1,0.8701304728857199,0.2764354454280531,1,0.31286419773788643,-1.2701798493261003,1,0.7147792030627734,-0.05368403895233048,1,0.20551059987962272,-1.8685582820875557,0.6543392932304742,0,0.077953826007092,1
ENSG00000229021,AL450992.1,0.0012462527252906986,1.0002483747633217,1,0.0006636622971786043,0.21686994204559085,1,0,-0.1400838543859635,1,0.001198526822156639,1.2748470114213042,1,0,1.779288826938199,1,0.0019318356839534416,2.050200379536834,1,0,1.9754255619607708,1,0,9.582110723201103,1
ENSG00000163191,S100A11,0.4579978765443317,-0.23045086569366702,1,0.5893321198946005,0.2647167012858995,1,0.6058844669837932,0.27959067593473275,1,0.6244324743436089,0.327191601717571,1,0.18403776337522731,-1.508287763158386,0.9710389186214158,0.49454993509208106,-0.06415368092416407,1,0.14259919175320762,-1.8629980178873786,0.6543392932304742,0,0.5981670694201764,1
ENSG00000237975,FLG-AS1,0.013708779978197683,0.5125830753970808,1,0.003318311485893021,-1.78313005795441,0.44089215015762645,0.007669423632706243,-0.4131023487923793,1,0.01198526822156639,0.2748470114213033,1,0.014723021070018185,0.7554420849838319,1,0.017386521155580977,0.8867016472539548,1,0.02935865712566039,1.7024070675543541,0.510819990291248,0,6.144705410893805,1
ENSG00000236427,AL589986.2,0.0006231263626453493,2.4152858740421657,1,0,0.5387980369329526,1,0,1.4448786463351926,1,0,1.596775106308666,1,0,3.364251327659355,1,0,2.372128474424196,1,0,3.560388062681927,1,0,11.167073223922259,1
ENSG00000169509,CRCT1,0,-0.5847141259578343,1,0.0019909868915358128,3.5387980369329526,0.6344228742631222,0,0.4448786463351926,1,0,0.5967751063086659,1,0,2.364251327659355,1,0,1.372128474424196,1,0,2.560388062681927,1,0,10.167073223922259,1
ENSG00000197084,LCE1C,0,0.41528587404216566,1,0,0.5387980369329526,1,0.0010956319475294632,3.4448786463351926,1,0,1.596775106308666,1,0,3.364251327659355,1,0,2.372128474424196,1,0,3.560388062681927,1,0,11.167073223922259,1
ENSG00000163220,S100A9,0.0006231263626453493,-0.16967662667899042,1,0.0013273245943572086,0.8018324427667469,1,0.0010956319475294632,0.8599161456140365,1,0.002397053644313278,1.8598095121424603,1,0,1.5568964056017514,1,0,0.5647735523665922,1,0,1.7530331406243231,1,0,9.359718301864655,1
ENSG00000238279,BX470102.1,0,0.41528587404216566,1,0,0.5387980369329526,1,0.0010956319475294632,3.4448786463351926,1,0,1.596775106308666,1,0,3.364251327659355,1,0,2.372128474424196,1,0,3.560388062681927,1,0,11.167073223922259,1
ENSG00000197956,S100A6,0.8823469295058146,-0.09229617318841413,1,1.06982362305191,0.290070477288077,1,1.2358728368132346,0.5098950396467397,1,0.8042114976671048,-0.2318903219943504,1,0.32022570827289554,-1.563795919545726,0.9666482543520704,0.9079627714581177,-0.02876908628139338,1,0.25164563250566047,-1.9036052291867567,0.653560623503284,0,-0.24364310968200947,1
ENSG00000196154,S100A4,0.31966382403706417,-0.18271592175014795,1,0.39421540452409093,0.22904465599169233,1,0.47879116107037545,0.5472403639648706,1,0.3427786711367988,-0.0384089546406412,1,0.0956996369551182,-1.8773346589104032,0.9383357236015583,0.380571629738828,0.13112037492040196,1,0.06291140812641512,-2.443832403636268,0.4974359136248406,0,1.1523552940622501,1
ENSG00000188015,S100A3,0.009970021802325589,-0.3046062067650981,1,0.013273245943572085,0.23067574157062065,1,0.012051951422824097,0.09910380949346287,1,0.017977902332349586,0.7638850921439246,1,0,-1.805673673782957,1,0.015454685471627533,0.542053475866509,1,0.004194093875094342,-0.5893590568227554,1,0,5.9971482224799475,1
ENSG00000196754,S100A2,0.0018693790879360478,-1.5389104363447084,1,0.011282259052036272,1.6212601971249248,0.4547955107468609,0.007669423632706243,0.6899911441717244,1,0.004794107288626556,0.01181260558750985,1,0,-0.723211513590984,1,0.0038636713679068833,-0.04290902485464709,1,0,-0.5270747785684131,1,0,7.0796103826719206,1
ENSG00000285867,BX470102.2,0.0012462527252906986,-0.807106547294282,1,0.0019909868915358128,-0.16164168120813827,1,0.0021912638950589264,0.22248622499874493,1,0.004794107288626556,1.3337407004748716,1,0.0073615105350090925,2.1418589063229074,0.9760850256364223,0.0019318356839534416,0.46523787881567813,1,0.004194093875094342,1.6534974670734073,1,0,8.167073223922259,1
ENSG00000188643,S100A16,0.1264946516170059,-0.11930310416387124,1,0.1725521972664371,0.5060081018152833,0.9287822445572985,0.14243215317883023,0.10326221652571821,1,0.1354335309037002,0.01815413246133657,1,0.051530573745063646,-1.3361883904817367,1,0.13716033356069438,0.04420163891539142,1,0.008388187750188684,-3.484006056676526,0.46991675219582896,0,2.534078026779302,1
ENSG00000189334,S100A14,0,0.41528587404216566,1,0.0006636622971786043,2.5387980369329526,0.9880445763872923,0,1.4448786463351926,1,0,1.596775106308666,1,0,3.364251327659355,1,0,2.372128474424196,1,0,3.560388062681927,1,0,11.167073223922259,1
ENSG00000189171,S100A13,0.06792077352834307,-0.20423384871535877,1,0.08959441011911158,0.3408586593210434,1,0.11065882670047579,0.682675760669964,1,0.07311013615155498,-0.04148562057253935,1,0.018403776337522732,-1.8386887310109201,0.9383357236015583,0.05215956346674293,-0.5347621211843219,1,0.033552751000754735,-1.0477640654111187,1,0,3.362942202738942,1
ENSG00000160678,S100A1,0,0.41528587404216566,1,0.0006636622971786043,2.5387980369329526,0.9880445763872923,0,1.4448786463351926,1,0,1.596775106308666,1,0,3.364251327659355,1,0,2.372128474424196,1,0,3.560388062681927,1,0,11.167073223922259,1
ENSG00000272030,AL162258.2,0,0.41528587404216566,1,0.0006636622971786043,2.5387980369329526,0.9880445763872923,0,1.4448786463351926,1,0,1.596775106308666,1,0,3.364251327659355,1,0,2.372128474424196,1,0,3.560388062681927,1,0,11.167073223922259,1
ENSG00000160679,CHTOP,0.028040686319040716,0.5125830753970808,1,0.023228180401251148,0.12376053765410777,1,0.020817007003059804,-0.04054818083504941,1,0.0215734827988195,0.024523657337064186,1,0.01104226580251364,-0.635748672340644,1,0.017386521155580977,-0.23668076825132722,1,0.004194093875094342,-1.4619797503465284,0.9674179491382234,0,5.1336502223848095,1
ENSG00000143553,SNAPIN,0.021186296329941876,0.24078814281002892,1,0.022564518104072544,0.36430030570081584,1,0.01753011116047141,-0.06757135460159525,1,0.02277200962097614,0.36411434951839095,1,0.0073615105350090925,-0.8452020379695941,1,0.013522849787674093,-0.35579198013900193,1,0,-2.259790899733261,0.7066050223504203,0,5.346894261507073,1
ENSG00000143621,ILF2,0.06044325717659888,-0.37088371812481036,1,0.11348625281754132,0.9206686722765967,0.4383133879547051,0.06902481269435619,-0.09428016477283885,1,0.053933706997048754,-0.48699325138393235,1,0.025765286872531823,-1.3772156587417914,1,0.06761424893837047,-0.10180271390821538,1,0.06710550200150947,-0.06295552976708585,1,0,3.402201633186169,1
ENSG00000143624,INTS3,0.004985010901162794,-0.3689854349023971,1,0.007963947566143251,0.4843502529105761,1,0.005478159737647316,-0.057621694193990436,1,0.005992634110783195,0.0942747657794829,1,0.01104226580251364,1.194326326217043,1,0.005795507051860325,0.20220347298188468,1,0.008388187750188684,0.9358971977741337,1,0,6.881671005060012,1
ENSG00000143554,SLC27A3,0,-0.9066422208451961,1,0,-0.7831300579544092,1,0.0021912638950589264,2.4448786463351926,1,0.001198526822156639,1.596775106308666,1,0,2.0423232327719933,1,0,1.0502003795368342,1,0.004194093875094342,3.560388062681927,0.7118678677456098,0,9.845145129034897,1
ENSG00000143614,GATAD2B,0.030533191769622114,-0.2627860310704717,1,0.02057353121253673,-0.936935394033446,0.7534946438113643,0.04163401400611961,0.31242835031154303,1,0.027566116909602697,-0.357421204078209,1,0.06993435008258637,1.1163238142157694,0.9383357236015583,0.050227727782789486,0.6113161383036232,1,0.09227006525207551,1.537055558851303,0.49646219667814545,0,4.459714091841377,1
ENSG00000284738,AL358472.5,0,0.41528587404216566,1,0,0.5387980369329526,1,0,1.4448786463351926,1,0,1.596775106308666,1,0,3.364251327659355,1,0.0019318356839534416,4.372128474424196,1,0,3.560388062681927,1,0,11.167073223922259,1
ENSG00000198837,DENND4B,0.007477516351744191,0.30837067012565456,1,0.005972960674607438,-0.09347017856656059,1,0.005478159737647316,-0.09944186988861681,1,0.003595580466469917,-0.6126782593202833,1,0.0036807552675045463,0.07884910879710727,1,0.007727342735813767,0.5241315678692464,1,0.020970469375471708,2.0160675464581166,0.49753049070136934,0,6.845145129034898,1
ENSG00000160741,CRTC2,0.0037387581758720955,0.9007127012124068,1,0.003318311485893021,0.6643289190168113,1,0.0010956319475294632,-0.46201194927332523,1,0.001198526822156639,-0.3101154892998519,1,0,0.3642513276593551,1,0.0019318356839534416,0.46523787881567813,1,0.004194093875094342,1.6534974670734073,1,0,8.167073223922259,1
ENSG00000143570,SLC39A1,0.019316917242005828,-0.3660738394824943,1,0.031855790264573004,0.6143490699401291,0.9711311984661238,0.021912638950589265,-0.08166716816064135,1,0.02277200962097614,-0.012034136366858128,1,0.03312679740754092,0.6417853031882643,1,0.017386521155580977,-0.3503375500468948,1,0.016776375500377368,-0.21571592539123774,1,0,5.027521871523467,1
ENSG00000282386,AL358472.4,0.0006231263626453493,2.4152858740421657,1,0,0.5387980369329526,1,0,1.4448786463351926,1,0,1.596775106308666,1,0,3.364251327659355,1,0,2.372128474424196,1,0,3.560388062681927,1,0,11.167073223922259,1
ENSG00000143578,CREB3L4,0.0018693790879360478,-0.8326416394014187,1,0.003318311485893021,0.036297696403768676,1,0.007669423632706243,1.5379880507266748,1,0.005992634110783195,1.094274765779483,1,0,-0.09518029097794134,1,0,-1.0873031442131005,1,0.004194093875094342,1.1680706399031653,1,0,7.707641605284963,1
ENSG00000143543,JTB,0.10842398710029078,0.33122160925369126,1,0.10485864295421947,0.25549123607289737,1,0.10189377112024009,0.1792885355976428,1,0.07311013615155498,-0.36789182057905334,1,0.036807552675045464,-1.2397121349918563,1,0.0734097559902308,-0.32831124371689535,1,0.041940938750943416,-1.0435753999692854,1,0,3.076960804257971,1
ENSG00000272654,AL358472.2,0,0.41528587404216566,1,0.0006636622971786043,2.5387980369329526,0.9880445763872923,0,1.4448786463351926,1,0,1.596775106308666,1,0,3.364251327659355,1,0,2.372128474424196,1,0,3.560388062681927,1,0,11.167073223922259,1
ENSG00000143545,RAB13,0.05857387808866283,-0.35470852051151125,1,0.08893074782193297,0.4658665144791012,0.9880445763872923,0.08984181969741599,0.4276006549033573,1,0.07550718979586826,0.12509989191662152,1,0.036807552675045464,-0.8487423956748428,1,0.057955070518603255,-0.2735880573760556,1,0.016776375500377368,-1.8111707999300362,0.733490899725712,0,3.4597140918413767,1
ENSG00000177954,RPS27,0.6873083779978203,-0.13261453245744548,1,0.8846618421390795,0.37055632016967766,0.9880445763872923,0.8447322315452163,0.23967415774951314,1,0.7514763174922127,0.0365274719400564,1,0.2502913581903091,-1.584877555526412,0.9494590838298045,0.7379612312702147,0.006057403888805379,1,0.1929283182543397,-1.950102574640298,0.6396103570809202,0,0.08658876685469125,1
