Feature
932,ENSG00000152147
933,ENSG00000107130
934,ENSG00000204677
935,ENSG00000169972
936,ENSG00000113734
937,ENSG00000176171
938,ENSG00000275734
939,ENSG00000188938
940,ENSG00000124762
941,ENSG00000120833
942,ENSG00000267436
943,ENSG00000285373
944,ENSG00000144231
945,ENSG00000196449
946,ENSG00000170632
947,ENSG00000164576
948,ENSG00000180767
949,ENSG00000169169
950,ENSG00000122687
951,ENSG00000108592
952,ENSG00000100413
953,ENSG00000175895
954,ENSG00000105402
955,ENSG00000121578
956,ENSG00000153487
957,ENSG00000115540
958,ENSG00000006015
959,ENSG00000065717
960,ENSG00000213186
961,ENSG00000138660
962,ENSG00000137713
963,ENSG00000110025
964,ENSG00000043355
965,ENSG00000132825
966,ENSG00000154096
967,ENSG00000172115
968,ENSG00000067836
969,ENSG00000050438
970,ENSG00000144635
971,ENSG00000157927
972,ENSG00000163472
973,ENSG00000105447
974,ENSG00000167900
975,ENSG00000119812
976,ENSG00000275410
977,ENSG00000167962
978,ENSG00000261253
979,ENSG00000182093
980,ENSG00000166143
981,ENSG00000112651
982,ENSG00000226763
983,ENSG00000105393
984,ENSG00000011451
985,ENSG00000183779
986,ENSG00000214160
987,ENSG00000119669
988,ENSG00000103266
989,ENSG00000181191
990,ENSG00000141664
991,ENSG00000118495
992,ENSG00000116752
993,ENSG00000163795
994,ENSG00000130772
995,ENSG00000256546
996,ENSG00000181991
997,ENSG00000213977
998,ENSG00000164104
999,ENSG00000144747
1000,ENSG00000234741
1001,ENSG00000144063
1002,ENSG00000237651
1003,ENSG00000223802
1004,ENSG00000151135
1005,ENSG00000164163
1006,ENSG00000115128
1007,ENSG00000236618
1008,ENSG00000130811
1009,ENSG00000138363
1010,ENSG00000136169
1011,ENSG00000174165
1012,ENSG00000164172
1013,ENSG00000180336
1014,ENSG00000174080
1015,ENSG00000260498
1016,ENSG00000149600
1017,ENSG00000162066
1018,ENSG00000154727
1019,ENSG00000155393
1020,ENSG00000099377
1021,ENSG00000117362
1022,ENSG00000283103
1023,ENSG00000186638
1024,ENSG00000086504
1025,ENSG00000174903
1026,ENSG00000125898
1027,ENSG00000258710
1028,ENSG00000171943
1029,ENSG00000139998
1030,ENSG00000126749
1031,ENSG00000166831
1032,ENSG00000205138
1033,ENSG00000181751
1034,ENSG00000240032
1035,ENSG00000197594
1036,ENSG00000182810
1037,ENSG00000189241
1038,ENSG00000177105
1039,ENSG00000152133
1040,ENSG00000113593
1041,ENSG00000164898
1042,ENSG00000087494
1043,ENSG00000265241
1044,ENSG00000101365
1045,ENSG00000141179
1046,ENSG00000136783
1047,ENSG00000177692
1048,ENSG00000259153
1049,ENSG00000068654
1050,ENSG00000288436
1051,ENSG00000172339
1052,ENSG00000234327
1053,ENSG00000178057
1054,ENSG00000175745
1055,ENSG00000080031
1056,ENSG00000149489
1057,ENSG00000130958
1058,ENSG00000104356
1059,ENSG00000122674
1060,ENSG00000177485
1061,ENSG00000139637
1062,ENSG00000228223
1063,ENSG00000054277
1064,ENSG00000205629
1065,ENSG00000128951
1066,ENSG00000133466
1067,ENSG00000169057
1068,ENSG00000114125
1069,ENSG00000171067
1070,ENSG00000285278
1071,ENSG00000166484
1072,ENSG00000167394
1073,ENSG00000137876
1074,ENSG00000102882
1075,ENSG00000100522
1076,ENSG00000151689
1077,ENSG00000213563
1078,ENSG00000064199
1079,ENSG00000155592
1080,ENSG00000118162
1081,ENSG00000143575
1082,ENSG00000185627
1083,ENSG00000175595
1084,ENSG00000105583
1085,ENSG00000133065
1086,ENSG00000129128
1087,ENSG00000162972
1088,ENSG00000258181
1089,ENSG00000066654
1090,ENSG00000183828
1091,ENSG00000174886
1092,ENSG00000151093
1093,ENSG00000171621
1094,ENSG00000169992
1095,ENSG00000126787
1096,ENSG00000159788
1097,ENSG00000118655
1098,ENSG00000100138
1099,ENSG00000126226
1100,ENSG00000089177
1101,ENSG00000151876
1102,ENSG00000133678
1103,ENSG00000105618
1104,ENSG00000130713
1105,ENSG00000169856
1106,ENSG00000171320
1107,ENSG00000130158
1108,ENSG00000006757
1109,ENSG00000149577
1110,ENSG00000085644
1111,ENSG00000105364
1112,ENSG00000018280
1113,ENSG00000076604
1114,ENSG00000241837
1115,ENSG00000131013
1116,ENSG00000151790
1117,ENSG00000197776
1118,ENSG00000213281
1119,ENSG00000119900
1120,ENSG00000178605
1121,ENSG00000100532
1122,ENSG00000183431
1123,ENSG00000136273
1124,ENSG00000168209
1125,ENSG00000168884
1126,ENSG00000128609
1127,ENSG00000101132
1128,ENSG00000198468
1129,ENSG00000187187
1130,ENSG00000172428
1131,ENSG00000138376
1132,ENSG00000182923
1133,ENSG00000112667
1134,ENSG00000100575
1135,ENSG00000138382
1136,ENSG00000157150
1137,ENSG00000237753
1138,ENSG00000142961
1139,ENSG00000160959
1140,ENSG00000196912
1141,ENSG00000040275
1142,ENSG00000128311
1143,ENSG00000139350
1144,ENSG00000101199
1145,ENSG00000185220
1146,ENSG00000132382
1147,ENSG00000089693
1148,ENSG00000166197
1149,ENSG00000184967
1150,ENSG00000116171
1151,ENSG00000104886
1152,ENSG00000150636
1153,ENSG00000112769
1154,ENSG00000155366
1155,ENSG00000186188
1156,ENSG00000188827
1157,ENSG00000138092
1158,ENSG00000185022
1159,ENSG00000163634
1160,ENSG00000260025
1161,ENSG00000260349
1162,ENSG00000072062
1163,ENSG00000123297
1164,ENSG00000136521
1165,ENSG00000115718
1166,ENSG00000103769
1167,ENSG00000185900
1168,ENSG00000168071
1169,ENSG00000160050
1170,ENSG00000134001
1171,ENSG00000139719
1172,ENSG00000006625
1173,ENSG00000169689
1174,ENSG00000141480
1175,ENSG00000196502
1176,ENSG00000236242
1177,ENSG00000074319
1178,ENSG00000196655
1179,ENSG00000071889
1180,ENSG00000155858
