Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value
ENSG00000143420,ENSA,0.05432762092355925,0.21329103000732186,1,0.043821237092278885,-0.22231715488011705,1,0.0428705704276071,-0.20676045143513733,1,0.06453552861934855,0.4676755155786614,0.7593036094497317,0.047824129215931224,-0.026186462705769742,1
ENSG00000143457,GOLPH3L,0.010752341641121101,-0.31534439867040565,1,0.010378714048171315,-0.3756263819038139,1,0.01714822817104284,0.5639566015850033,1,0.017600598714367786,0.6259051833885989,0.8016418084845138,0.014878617978289713,0.322376758685059,1
ENSG00000143452,HORMAD1,0.004527301743629937,-0.6968293382382225,0.9412372514258726,0.00807233314857769,0.35862482756535563,1,0.005358821303450887,-0.2172597670102432,1,0.007822488317496793,0.4654405111953528,1,0.010627584270206939,0.8521977052137544,1
ENSG00000163131,CTSS,0.003395476307722453,-0.6723762945136835,0.941521986248505,0.005189357024085657,0.05745529284479112,1,0.0075023498248312425,0.7633749081228265,1,0.0058668662381225955,0.5334589346240035,1,0.006376550562124163,0.49968129049296994,1
ENSG00000143387,CTSK,0,-0.7792914984301955,1,0.0017297856746952191,3.2590891540144415,1,0,0.40723109789755085,1,0,1.3914399297515772,1,0,0.3927660865764562,1
ENSG00000143437,ARNT,0.007356865333398648,-0.6157927661473162,0.9412372514258726,0.010378714048171315,0.015163571128351983,1,0.01286117112828213,0.43524547406714653,1,0.015644976634993587,0.7800052176692294,0.7004811596595824,0.011690342697227633,0.2772888691565223,1
ENSG00000143379,SETDB1,0.009620516205213616,-0.3642539991513516,1,0.009802118823272908,-0.32587334670671453,1,0.010717642606901775,-0.06407462102803851,1,0.023467464952490382,1.2092365985308273,0.43707824958666613,0.014878617978289713,0.4667666680202345,1
ENSG00000143418,CERS2,0.01810920697451975,0.17763977967791877,1,0.019604237646545817,0.3439780516009545,1,0.013932935388972308,-0.22835747589357336,1,0.011733732476245191,-0.3557939998684567,1,0.014878617978289713,-0.12660807251712214,1
ENSG00000231073,AL590133.1,0,0.22070850156980448,1,0,0.25908915401444155,1,0,1.4072310978975509,1,0.0019556220793741984,4.391439929751577,0.43707824958666613,0,1.3927660865764562,1
ENSG00000143412,ANXA9,0,-0.3642539991513516,1,0.0005765952248984064,1.2590891540144415,1,0,0.8222685971763948,1,0,1.806477429030421,1,0.0010627584270206938,2.392766086576456,1
ENSG00000143409,MINDY1,0.0005659127179537422,-0.3642539991513516,1,0.0005765952248984064,-0.32587334670671453,1,0.0032152927820705327,2.407231097897551,1,0,0.5840850076939716,1,0.0010627584270206938,0.8078035858553001,1
ENSG00000143363,PRUNE1,0.0022636508718149686,-0.627288404985145,1,0.004612761799187251,0.62165923339915,1,0.005358821303450887,0.9047307573683678,1,0.0058668662381225955,1.1435124163079893,0.7219889606338709,0.0010627584270206938,-0.9995513362023027,1
ENSG00000163141,BNIPL,0,-1.101219593317559,0.9588878131728075,0.0017297856746952191,2.2590891540144415,1,0,0.08530300301018912,1,0.0019556220793741984,2.391439929751577,0.7436174041425152,0,0.07083799168909444,1
ENSG00000143443,C1orf56,0.00509321446158368,0.15031917367840641,1,0.0034595713493904383,-0.5185184246491108,1,0.010717642606901775,1.5447346216474855,1,0.0019556220793741984,-0.4665410653759956,1,0.0031882752810620816,-0.3621214155870103,1
ENSG00000197622,CDC42SE1,0.007922778051352391,-0.6537606163463359,0.9412372514258726,0.011531904497968128,0.03669673267799389,1,0.016076463910352664,0.6523435957340826,1,0.011733732476245191,0.22151492830926411,1,0.01381585955126902,0.39276608657645706,1
ENSG00000213190,MLLT11,0.022070596000195945,0.18508459183908244,1,0.02075742809634263,0.059151583505689054,1,0.031081163560015147,0.7905597374490556,1,0.003911244158748397,-1.9184153328352114,0.36009571340116137,0.014878617978289713,-0.44181030421617074,1
ENSG00000143458,GABPB2,0.007356865333398648,0.504501467570396,1,0.00634254747388247,0.20019546496087326,1,0.005358821303450887,0.037997288231832016,1,0.009778110396870992,1.0222061200858574,0.7229166843806031,0.0010627584270206938,-1.7365169303685093,1
ENSG00000143434,SEMA6C,0,-0.3642539991513516,1,0.0005765952248984064,1.2590891540144415,1,0.0010717642606901776,2.407231097897551,1,0,1.806477429030421,1,0,0.8078035858553001,1
ENSG00000163156,SCNM1,0.009620516205213616,0.18118013738316652,1,0.010378714048171315,0.3370916660157146,1,0.010717642606901775,0.40723109789755085,1,0.003911244158748397,-0.7240372876683594,0.9922517455130094,0.006376550562124163,-0.3848414920870944,1
ENSG00000163155,LYSMD1,0,-1.586646420487801,0.9412372514258726,0.0005765952248984064,-0.32587334670671453,1,0.0010717642606901776,0.8222685971763948,1,0.003911244158748397,2.6544743355853697,0.4849996960201649,0.0021255168540413876,1.6558004924102505,1
ENSG00000163159,VPS72,0.013581905230889812,0.10967718918106062,1,0.015568071072256974,0.3940187341005501,1,0.01286117112828213,0.0632766966801892,1,0.007822488317496793,-0.4960853409900112,1,0.010627584270206939,-0.23526513603658472,1
ENSG00000143398,PIP5K1A,0.023768334154057172,-0.4191159341858697,0.9664102973510224,0.0270999755702251,-0.16717560068765636,1,0.0332246920813955,0.22732200788261636,1,0.05671304030185175,1.0986581805237297,0.3589266089289384,0.02763171910253804,-0.08116510175595426,1
ENSG00000159352,PSMD4,0.0684754388724028,0.37008612560803167,0.9412372514258726,0.05765952248984064,0.004411300536275142,1,0.057875270077269586,0.023683884746522388,1,0.029334331190612975,-0.9572882244795018,0.6285737914260061,0.05313792135103469,-0.11968391436033077,1
ENSG00000232671,ZNF687-AS1,0.0005659127179537422,0.22070850156980448,1,0.0005765952248984064,0.25908915401444155,1,0.0010717642606901776,1.4072310978975509,1,0,1.0695118348642136,1,0.0010627584270206938,1.3927660865764562,1
ENSG00000143373,ZNF687,0.0005659127179537422,-0.7792914984301955,1,0.0011531904497968128,0.03669673267799389,1,0.0032152927820705327,1.8222685971763948,1,0,0.22151492830926323,1,0.0021255168540413876,1.1703736652400085,1
ENSG00000143393,PI4KB,0.008488690769306133,-0.20555625313229342,1,0.00807233314857769,-0.29345186901433795,1,0.009645878346211598,0.11444934866970424,1,0.017600598714367786,1.0986581805237297,0.5097332500917834,0.010627584270206939,0.2672352044925983,1
ENSG00000273481,AL391069.3,0,0.22070850156980448,1,0,0.25908915401444155,1,0.0010717642606901776,3.407231097897551,1,0,2.391439929751577,1,0,1.3927660865764562,1
ENSG00000143390,RFX5,0.00509321446158368,0.294709083013581,1,0.0023063808995936255,-1.0039452518193528,1,0.006430585564141065,0.7551544013178573,1,0.0058668662381225955,0.747583739976851,0.9977244623843967,0.0053137921351034696,0.45416663124060097,1
ENSG00000237976,AL391069.2,0,-1.586646420487801,0.9412372514258726,0,-1.5482657680431622,1,0.0032152927820705327,2.407231097897551,1,0,0.5840850076939716,1,0.0031882752810620816,2.392766086576457,1
ENSG00000143416,SELENBP1,0.009054603487259874,0.2637772234616902,1,0.007495737923679283,-0.10348092537026687,1,0.010717642606901775,0.5812604976725995,1,0.011733732476245191,0.7725300971070821,0.8474828748237359,0.0031882752810620816,-1.130795869480555,1
ENSG00000159377,PSMB4,0.06055266082105041,0.35354418427689716,0.9412372514258726,0.0449744275420757,-0.2573090602236441,1,0.062162327120030295,0.3473596419201521,1,0.031289953269987174,-0.6910222304403968,0.8444136865077755,0.04676137078891053,-0.13774863012232252,1
ENSG00000143442,POGZ,0.01810920697451975,-1.226750475401417,0.29022540379700457,0.0449744275420757,0.4967807117337717,1,0.045014098948987454,0.42410491646194703,1,0.04889055198435496,0.5449851880050316,0.7176891923161359,0.03613378651870359,0.04631567255502578,1
ENSG00000143375,CGN,0.0005659127179537422,1.2207085015698045,1,0.0005765952248984064,1.2590891540144415,1,0,0.8222685971763948,1,0,1.806477429030421,1,0,0.8078035858553001,1
ENSG00000143367,TUFT1,0.0022636508718149686,-1.042325904263989,0.8457814794587907,0.0069191426987808766,0.9595288721555333,1,0.0010717642606901776,-1.3476564042659174,1,0.0058668662381225955,0.747583739976851,0.9819865861461265,0.007439308989144857,1.0004486637976981,1
ENSG00000232536,AL365436.2,0.0011318254359074843,-0.19432899770903944,1,0.0017297856746952191,0.4517342319568378,1,0.0010717642606901776,0.2373060964552387,1,0.003911244158748397,1.9764024304727332,0.607723738493455,0.0010627584270206938,0.22284108513414402,1
ENSG00000143376,SNX27,0.015279643384751039,-0.3117865792572161,1,0.021910618546139442,0.415208355931723,1,0.009645878346211598,-0.9001974272946969,1,0.017600598714367786,0.08401140455932854,1,0.025506202248496652,0.6443048535724225,1
ENSG00000178796,RIIAD1,0,0.22070850156980448,1,0.0005765952248984064,2.2590891540144415,1,0,1.4072310978975509,1,0,2.391439929751577,1,0,1.3927660865764562,1
ENSG00000269621,AL589765.7,0,0.22070850156980448,1,0,0.25908915401444155,1,0,1.4072310978975509,1,0.0019556220793741984,4.391439929751577,0.43707824958666613,0,1.3927660865764562,1
ENSG00000143436,MRPL9,0.043575279282438144,0.8622545306573279,0.5070657627974104,0.026523380345326694,-0.219744995845371,1,0.022507049474493727,-0.41873950232740054,1,0.011733732476245191,-1.2190576630767174,0.5586524771645679,0.02763171910253804,-0.09075115058515237,1
ENSG00000143450,OAZ3,0.0011318254359074843,0.22070850156980448,1,0.0011531904497968128,0.25908915401444155,1,0.002143528521380355,1.4072310978975509,1,0,0.39143992975157715,1,0.0010627584270206938,0.5854111645188524,1
ENSG00000182134,TDRKH,0.0028295635897687106,1.2207085015698045,0.9412372514258726,0.0017297856746952191,0.25908915401444155,1,0,-1.0522005207397456,1,0.0019556220793741984,1.0695118348642136,1,0.0010627584270206938,0.07083799168909444,1
ENSG00000203288,TDRKH-AS1,0,0.22070850156980448,1,0,0.25908915401444155,1,0.0010717642606901776,3.407231097897551,1,0,2.391439929751577,1,0,1.3927660865764562,1
ENSG00000234614,C2CD4D-AS1,0,0.22070850156980448,1,0.0005765952248984064,2.2590891540144415,1,0,1.4072310978975509,1,0,2.391439929751577,1,0,1.3927660865764562,1
ENSG00000159445,THEM4,0.010752341641121101,-0.34000645290467446,1,0.01441488062246016,0.23160841759233453,1,0.018219992431733018,0.6464187617769763,1,0.015644976634993587,0.43208191424892206,0.9813137651030722,0.00850206741616555,-0.5665919289261963,1
ENSG00000285651,AL450992.2,0,-0.3642539991513516,1,0.0011531904497968128,2.8440516547355976,1,0,0.8222685971763948,1,0,1.806477429030421,1,0,0.8078035858553001,1
ENSG00000197747,S100A10,0.8833897527257916,0.3807385943363475,0.9412372514258726,0.6440568662115199,-0.27598447091435535,1,0.8038231955176331,0.14331648762425203,1,0.265964602794891,-1.5538971012455862,0.2780508423901,0.8417046742003895,0.22425678094918544,1
ENSG00000229021,AL450992.1,0.0005659127179537422,-0.10121959331755903,1,0.0011531904497968128,0.8440516547355976,1,0.0010717642606901776,1.0853030030101891,1,0,0.8064774290304211,1,0.0010627584270206938,1.0708379916890944,1
ENSG00000163191,S100A11,0.5976038301591517,0.3137269157659993,0.9412372514258726,0.4560868228946395,-0.24533863508585607,1,0.5841115220761467,0.21632107132590217,1,0.16622787674680686,-1.7102609566802802,0.23145530189827582,0.5951447191315885,0.24966257504464862,1
ENSG00000237975,FLG-AS1,0.003395476307722453,-1.8545796257344325,0.23341593047185769,0.015568071072256974,0.8185165626284601,1,0.0075023498248312425,-0.450749897230021,1,0.021511842873116183,1.2215149283092641,0.43707824958666613,0.01381585955126902,0.49968129049296994,1
ENSG00000236427,AL589986.2,0,0.22070850156980448,1,0.0005765952248984064,2.2590891540144415,1,0,1.4072310978975509,1,0,2.391439929751577,1,0,1.3927660865764562,1
ENSG00000169509,CRCT1,0.0016977381538612266,3.2207085015698045,0.5763085467819511,0,-0.7409108459855585,1,0,0.40723109789755085,1,0,1.3914399297515772,1,0,0.3927660865764562,1
ENSG00000197084,LCE1C,0.0005659127179537422,2.2207085015698045,0.9412372514258726,0,0.25908915401444155,1,0,1.4072310978975509,1,0,2.391439929751577,1,0,1.3927660865764562,1
ENSG00000163220,S100A9,0.0016977381538612266,1.2207085015698045,1,0.0005765952248984064,-0.32587334670671453,1,0,-0.4001238241600529,1,0,0.5840850076939716,1,0.0021255168540413876,1.6558004924102505,1
ENSG00000238279,BX470102.1,0.0005659127179537422,2.2207085015698045,0.9412372514258726,0,0.25908915401444155,1,0,1.4072310978975509,1,0,2.391439929751577,1,0,1.3927660865764562,1
ENSG00000197956,S100A6,1.0729705132402951,0.31701560592033545,0.9412372514258726,0.868352408697,-0.12706084600177747,1,1.2282418427509434,0.5010953789300735,1,0.29138768982675556,-1.7504287865597608,0.21499410565714566,0.7938805449844583,-0.2581704515481029,1
ENSG00000196154,S100A4,0.38821612451626714,0.21128934923741083,1,0.3228933259431076,-0.16843097590344902,1,0.47907862452850936,0.5510279157378815,1,0.07235801693684533,-2.349317243577004,0.1516812232656395,0.35921234833299454,0.04051754034616262,1
ENSG00000188015,S100A3,0.013581905230889812,0.27960219062337277,1,0.010378714048171315,-0.24787083470544147,1,0.013932935388972308,0.331942970593313,1,0.003911244158748397,-1.152880586472234,0.66106989958899,0.014878617978289713,0.4416756870574039,1
ENSG00000196754,S100A2,0.01018642892316736,1.4686360150133906,0.4248969073041726,0.0023063808995936255,-1.3258733467067154,1,0.00857411408552142,0.8767163811987713,1,0,-1.6960229114987628,0.5616995540607415,0.0031882752810620816,-0.561430223810417,1
ENSG00000285867,BX470102.2,0.0028295635897687106,0.34623938365366236,1,0.0011531904497968128,-0.9633032673220061,1,0.0032152927820705327,0.7067913797564582,1,0.0058668662381225955,1.6910002116104836,0.5616995540607415,0.0021255168540413876,0.17037366524000852,1
ENSG00000188643,S100A16,0.17260337897589137,0.5444056893102225,0.754255558625752,0.13319349695153188,-0.01992096293821577,1,0.14040111815041326,0.078760157143416,1,0.031289953269987174,-2.1247235739842765,0.17775789855437585,0.11690342697227632,-0.23067056195933455,1
ENSG00000189334,S100A14,0.0005659127179537422,2.2207085015698045,0.9412372514258726,0,0.25908915401444155,1,0,1.4072310978975509,1,0,2.391439929751577,1,0,1.3927660865764562,1
ENSG00000189171,S100A13,0.09054603487259874,0.38671845300873375,0.9412372514258726,0.0634254747388247,-0.343099760817311,1,0.10181760476556687,0.5327619799814096,1,0.027378709111238776,-1.4598926893666304,0.3825116354005805,0.07120481461038648,-0.08962668050415123,1
ENSG00000160678,S100A1,0.0005659127179537422,2.2207085015698045,0.9412372514258726,0,0.25908915401444155,1,0,1.4072310978975509,1,0,2.391439929751577,1,0,1.3927660865764562,1
ENSG00000272030,AL162258.2,0.0005659127179537422,2.2207085015698045,0.9412372514258726,0,0.25908915401444155,1,0,1.4072310978975509,1,0,2.391439929751577,1,0,1.3927660865764562,1
ENSG00000160679,CHTOP,0.022070596000195945,0.019074640400154053,1,0.0270999755702251,0.4517342319568378,1,0.020363520953113372,-0.07819572927269114,1,0.007822488317496793,-1.2753166621332275,0.5616995540607415,0.022317926967434572,0.07083799168909444,1
ENSG00000143553,SNAPIN,0.02320242143610343,0.44310092290625214,0.9412372514258726,0.018451047196749004,-0.03636672951172937,1,0.015004699649662485,-0.3152349265735408,1,0.003911244158748397,-1.818013435877373,0.4007617829495169,0.02444344382147596,0.48587549096793925,1
ENSG00000143621,ILF2,0.10808932912916476,0.8749336647280748,0.3459599635249211,0.061695689064129484,-0.34357534844017357,1,0.07073644120555171,-0.05415671770507302,1,0.044979307825606565,-0.7100980967104857,0.7946387812903584,0.04994964606997261,-0.6221842548895138,1
ENSG00000143624,INTS3,0.007356865333398648,0.3276237054863165,1,0.00634254747388247,0.03669673267799389,1,0.00428705704276071,-0.40012382416005376,1,0.009778110396870992,0.8889395892223932,0.7602125930135827,0.0053137921351034696,-0.10973425395272507,1
ENSG00000143554,SLC27A3,0,-1.101219593317559,0.9610226924088704,0,-1.0628389408729202,1,0.002143528521380355,2.407231097897551,1,0.0019556220793741984,2.391439929751577,0.7436174041425152,0.0010627584270206938,1.3927660865764562,1
ENSG00000143614,GATAD2B,0.023768334154057172,-0.7367310362021495,0.7552151850630762,0.03286592781920917,-0.1308573643015718,1,0.04394233468829728,0.40723109789754997,1,0.07822488317496794,1.3481124980874752,0.20081119879338036,0.029757235956579427,-0.24909880537917584,1
ENSG00000284738,AL358472.5,0,0.22070850156980448,1,0,0.25908915401444155,1,0.0010717642606901776,3.407231097897551,1,0,2.391439929751577,1,0,1.3927660865764562,1
ENSG00000198837,DENND4B,0.00509321446158368,-0.4115597139297087,1,0.007495737923679283,0.31155657390857705,1,0.005358821303450887,-0.13708941832625943,1,0.013689354555619388,1.347045810393122,0.43707824958666613,0.0053137921351034696,-0.15155442964735233,1
ENSG00000160741,CRTC2,0.0028295635897687106,0.34623938365366236,1,0.0034595713493904383,0.7445159811846835,1,0.0010717642606901776,-0.49965949771096696,1,0.0019556220793741984,0.48454933414305756,1,0.0021255168540413876,0.17037366524000852,1
ENSG00000143570,SLC39A1,0.029993374051548335,0.5161643850959754,0.9408515712460369,0.019027642421647412,-0.4083355068986876,1,0.02465057799587408,0.10955054925686536,1,0.025423087031864577,0.19879485180918,1,0.019129651686372488,-0.3018209053191967,1
ENSG00000282386,AL358472.4,0,0.22070850156980448,1,0.0005765952248984064,2.2590891540144415,1,0,1.4072310978975509,1,0,2.391439929751577,1,0,1.3927660865764562,1
ENSG00000143578,CREB3L4,0.004527301743629937,0.583278580954512,1,0.0011531904497968128,-1.4778764401517641,1,0.005358821303450887,0.9047307573683678,1,0.0019556220793741984,-0.0008774930271844283,1,0.0053137921351034696,0.890265746047274,1
ENSG00000143543,JTB,0.10299611466758107,0.2325826018580961,1,0.10263395003191635,0.2232686784354856,1,0.10181760476556687,0.17841240740166997,1,0.04106806366685817,-1.1825514531485775,0.4710354737515254,0.07226757303740718,-0.3965549126508847,1
ENSG00000272654,AL358472.2,0.0005659127179537422,2.2207085015698045,0.9412372514258726,0,0.25908915401444155,1,0,1.4072310978975509,1,0,2.391439929751577,1,0,1.3927660865764562,1
ENSG00000143545,RAB13,0.0831891695392001,0.3480128258448829,0.9412372514258726,0.06111909383923108,-0.28484607844665977,1,0.09217172641935527,0.4751351623993538,1,0.025423087031864577,-1.462983245962807,0.39664764643598094,0.0690792977563451,-0.02636416733626934,1
ENSG00000177954,RPS27,0.8884829671873752,0.4072007942759315,0.903061864397262,0.68384193672951,-0.14665092811030334,1,0.8188278951672956,0.18605153501075267,1,0.2190296728899102,-1.8310664800525875,0.20071480739419173,0.7418053820604443,0.014969081536408968,1
ENSG00000143552,NUP210L,0.0005659127179537422,0.22070850156980448,1,0.0005765952248984064,0.25908915401444155,1,0.0010717642606901776,1.4072310978975509,1,0.0019556220793741984,2.391439929751577,0.7148148859477615,0,0.07083799168909444,1
ENSG00000143549,TPM3,0.11035298000097972,0.03128732450169469,1,0.1441488062246016,0.6159228638500056,1,0.09217172641935527,-0.26876647897722883,1,0.052801796143103354,-1.065647748417422,0.542180747655053,0.0882089494427176,-0.34162096348797233,1
ENSG00000163263,C1orf189,0,-0.3642539991513516,1,0.0005765952248984064,1.2590891540144415,1,0,0.8222685971763948,1,0,1.806477429030421,1,0.0010627584270206938,2.392766086576456,1
ENSG00000143612,C1orf43,0.05489353364151299,0.11431915697782813,1,0.05016378456616136,-0.06938178673969198,1,0.056803505816579405,0.16776516320216128,1,0.04889055198435496,-0.05277859493921433,1,0.047824129215931224,-0.12259094665883197,1
ENSG00000143569,UBAP2L,0.02037285784633472,-0.4153281837456202,0.9588878131728075,0.031136142144513948,0.4405360253519728,1,0.022507049474493727,-0.1557050964936062,1,0.029334331190612975,0.3039770885012363,1,0.025506202248496652,0.04793758957901684,1
ENSG00000143575,HAX1,0.05262988276969802,0.7200149177462523,0.6196596301900579,0.042668046642482076,0.23998033106673677,1,0.028937635038634793,-0.4220386005884942,1,0.011733732476245191,-1.582564861715479,0.39839166966870826,0.026568960675517346,-0.5578458864613793,1
ENSG00000143515,ATP8B2,0.003395476307722453,0.8581384221850952,0.9588878131728075,0.002882976124492032,0.5221235598482359,1,0.0010717642606901776,-0.4001238241600529,1,0,-0.5154506658569424,1,0.0021255168540413876,0.2772888691565214,1
ENSG00000228013,IL6R-AS1,0,0.22070850156980448,1,0.0005765952248984064,2.2590891540144415,1,0,1.4072310978975509,1,0,2.391439929751577,1,0,1.3927660865764562,1
ENSG00000160712,IL6R,0.0011318254359074843,-0.6537606163463376,1,0.0011531904497968128,-0.6153799639016988,1,0.002143528521380355,0.5327619799814105,1,0.0058668662381225955,2.0695118348642128,0.5059456341712083,0.0031882752810620816,1.0708379916890953,1
ENSG00000160714,UBE2Q1,0.007356865333398648,-0.5866464204878001,0.9412372514258726,0.012108499722866534,0.3609687680336551,1,0.01286117112828213,0.46381462626391823,1,0.013689354555619388,0.6100802162269163,0.9070979148142062,0.00850206741616555,-0.19219641414469812,1
ENSG00000160716,CHRNB2,0,0.22070850156980448,1,0,0.25908915401444155,1,0,1.4072310978975509,1,0.0019556220793741984,4.391439929751577,0.43707824958666613,0,1.3927660865764562,1
ENSG00000160710,ADAR,0.022070596000195945,-0.29025341770757507,1,0.02537018989552988,-0.017242074432809673,1,0.02572234225656426,0.03986003224902124,1,0.03520119742873557,0.5625518461443306,0.7436174041425152,0.028694477529558733,0.2228410851341449,1
ENSG00000287064,AL606500.1,0,0.22070850156980448,1,0.0005765952248984064,2.2590891540144415,1,0,1.4072310978975509,1,0,2.391439929751577,1,0,1.3927660865764562,1
ENSG00000143603,KCNN3,0.0005659127179537422,2.2207085015698045,0.9412372514258726,0,0.25908915401444155,1,0,1.4072310978975509,1,0,2.391439929751577,1,0,1.3927660865764562,1
ENSG00000163344,PMVK,0.027729723179733365,0.1366442367813301,1,0.031136142144513948,0.38223738478730596,1,0.028937635038634793,0.21458601995515458,1,0.007822488317496793,-1.5250367146861405,0.43707824958666613,0.021255168540413878,-0.2917320876956131,1
ENSG00000163346,PBXIP1,0.003961389025676196,-0.10121959331755814,1,0.005189357024085657,0.41109224745949113,1,0.005358821303450887,0.5327619799814096,1,0.0058668662381225955,0.8064774290304193,0.9879841419065211,0.0021255168540413876,-0.6661276024771112,1
ENSG00000163348,PYGO2,0.0005659127179537422,-1.3642539991513516,0.8657494921752326,0.002882976124492032,0.8440516547355976,1,0.00428705704276071,1.5592341913426004,1,0,-0.3089997883895155,1,0.0021255168540413876,0.5182969686603158,1
ENSG00000271380,AL451085.2,0.0016977381538612266,2.2207085015698045,0.7686404582755952,0,-1.0628389408729202,1,0,0.08530300301018912,1,0,1.0695118348642136,1,0.0010627584270206938,1.3927660865764562,1
ENSG00000160691,SHC1,0.03565250123108576,0.479241515168658,0.9412372514258726,0.029982951694717132,0.10436655921579963,1,0.02572234225656426,-0.13873727120774237,1,0.021511842873116183,-0.3364805248116225,1,0.020192410113393185,-0.5237105578612589,1
ENSG00000173207,CKS1B,0.18844893507859614,0.6072333131062351,0.6428639092682006,0.1891232337666773,0.6098056723264289,1,0.10288936902625705,-0.5397505198029586,1,0.03715681950810977,-1.9748822844942397,0.19604686603238577,0.07120481461038648,-1.1215418605809133,0.9467164423497938
ENSG00000160688,FLAD1,0.019241032410427232,-0.10944010012252647,1,0.02075742809634263,0.04227776494129287,1,0.022507049474493727,0.20845123378305352,1,0.021511842873116183,0.18198656412262704,1,0.020192410113393185,0.028193654280601166,1
ENSG00000160685,ZBTB7B,0.004527301743629937,0.3906335030121175,1,0.005765952248984064,0.9111658505941351,1,0.002143528521380355,-0.4672380200185904,1,0.0058668662381225955,0.9991225069728147,0.9316899695217784,0,-2.192196414144699,1
ENSG00000163357,DCST1,0.0005659127179537422,2.2207085015698045,0.9412372514258726,0,0.25908915401444155,1,0,1.4072310978975509,1,0,2.391439929751577,1,0,1.3927660865764562,1
ENSG00000232093,DCST1-AS1,0.0005659127179537422,1.2207085015698045,1,0,-0.32587334670671453,1,0,0.8222685971763948,1,0,1.806477429030421,1,0.0010627584270206938,2.392766086576456,1
ENSG00000143537,ADAM15,0.007356865333398648,-0.3642539991513516,1,0.007495737923679283,-0.32587334670671453,1,0.01286117112828213,0.6814060613365447,1,0.011733732476245191,0.5840850076939716,0.8946883536281566,0.010627584270206939,0.3603446088840796,1
ENSG00000243364,EFNA4,0.003961389025676196,0.3138179059612858,1,0.002882976124492032,-0.24341118651474147,1,0.0010717642606901776,-0.9850863248812098,1,0.007822488317496793,1.543443023196625,0.5376520665599566,0.004251033708082775,0.5447691800215066,1
ENSG00000143590,EFNA3,0,-1.101219593317559,0.9588878131728075,0.0023063808995936255,3.5810172489018033,1,0,0.08530300301018912,1,0,1.0695118348642136,1,0,0.07083799168909444,1
ENSG00000169242,EFNA1,0.007356865333398648,-0.016330695731045175,1,0.0069191426987808766,-0.1279339690948058,1,0.009645878346211598,0.5197058271559625,1,0.007822488317496793,0.3210506018601782,1,0.007439308989144857,0.10736386771421014,1
ENSG00000169241,SLC50A1,0.010752341641121101,0.6357460008486475,0.9412372514258726,0.005189357024085657,-0.7409108459855585,1,0.010717642606901775,0.5812604976725995,1,0.003911244158748397,-0.5781864212049044,1,0.00850206741616555,0.20513908340068632,1
ENSG00000179085,DPM3,0.03452067579517827,0.44698435739348064,0.9412372514258726,0.024793594670631476,-0.23567553773513605,1,0.0332246920813955,0.31976825664721176,1,0.007822488317496793,-1.6353601295921392,0.42345052315195775,0.028694477529558733,0.07083799168909533,1
ENSG00000163463,KRTCAP2,0.12110532164210082,0.3764443138911844,0.9412372514258726,0.08418290283516734,-0.36778698844010904,1,0.12968347554351148,0.4340865897242563,1,0.05671304030185175,-0.8590164100027482,0.6655222144715391,0.09458550000484175,-0.11256029803148904,1
ENSG00000163462,TRIM46,0.0011318254359074843,-0.19432899770903944,1,0.0005765952248984064,-0.9108358474278706,1,0.002143528521380355,0.9921935986187069,1,0.003911244158748397,1.9764024304727332,0.598365258603287,0.0021255168540413876,0.9777285872976123,1
ENSG00000185499,MUC1,0.0005659127179537422,-1.101219593317559,1,0,-2.200342464622855,1,0.005358821303450887,2.407231097897551,1,0.003911244158748397,1.8064774290304193,0.6532114055241599,0.0021255168540413876,0.8078035858553001,1
ENSG00000231064,AC234582.1,0.0011318254359074843,0.48374290740359704,1,0.0005765952248984064,-0.32587334670671453,1,0.0010717642606901776,0.8222685971763948,1,0,0.5840850076939716,1,0.0021255168540413876,1.6558004924102505,1
ENSG00000169231,THBS3,0.0011318254359074843,-0.6537606163463376,1,0.0017297856746952191,-0.06283894087292019,1,0.0032152927820705327,1.0853030030101891,1,0.0058668662381225955,2.0695118348642128,0.4428199773455662,0.0010627584270206938,-0.1921964141446999,1
ENSG00000173171,MTX1,0.03508658851313201,0.690193784871024,0.7314069207481909,0.019604237646545817,-0.5064455923485358,1,0.018219992431733018,-0.5103067419104761,1,0.015644976634993587,-0.6185441588210461,0.9604278659082793,0.03294551123764151,0.46202874901357127,1
ENSG00000177628,GBA,0.011318254359074843,0.7550449292209924,0.8738026253767643,0.00807233314857769,0.036696732677993005,1,0.005358821303450887,-0.4672380200185904,1,0.011733732476245191,0.7725300971070821,0.8277111340165371,0.0031882752810620816,-1.130795869480555,1
ENSG00000160767,FAM189B,0.00509321446158368,-0.10121959331755814,1,0.0069191426987808766,0.500097253518236,1,0.006430585564141065,0.40723109789755085,1,0.0019556220793741984,-0.6529541896068771,1,0.0053137921351034696,0.11974759217004216,1
