Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SC3_v3_NextGem_DI_CRISPR_A549_5K_crispr_S4_L001_I1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0423091583976237)	(36.0, 0.0846183167952474)	(37.0, 0.0846183167952474)	(38.0, 0.0846183167952474)	(39.0, 0.0846183167952474)	(40.0, 0.0846183167952474)	(41.0, 0.0846183167952474)	(42.0, 0.0846183167952474)	(43.0, 0.0846183167952474)	(44.0, 0.0846183167952474)	(45.0, 4.970049092464982)	(46.0, 9.855479868134717)	(47.0, 9.855479868134717)	(48.0, 9.855479868134717)	(49.0, 9.855479868134717)	(50.0, 9.855479868134717)	(51.0, 9.855479868134717)	(52.0, 9.855479868134717)	(53.0, 9.855479868134717)	(54.0, 9.855479868134717)	(55.0, 4.957690841602376)	(56.0, 0.059901815070035586)	(57.0, 0.059901815070035586)	(58.0, 0.059901815070035586)	(59.0, 0.059901815070035586)	(60.0, 0.059901815070035586)	(61.0, 0.059901815070035586)	(62.0, 0.059901815070035586)	(63.0, 0.059901815070035586)	(64.0, 0.059901815070035586)	(65.0, 0.029950907535017793)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SC3_v3_NextGem_DI_CRISPR_A549_5K_crispr_S4_L001_I2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.05798491304734693)	(36.0, 0.11596982609469386)	(37.0, 0.11596982609469386)	(38.0, 0.11596982609469386)	(39.0, 0.11596982609469386)	(40.0, 0.11596982609469386)	(41.0, 0.11596982609469386)	(42.0, 0.11596982609469386)	(43.0, 0.11596982609469386)	(44.0, 0.11596982609469386)	(45.0, 4.980891397888442)	(46.0, 9.84581296968219)	(47.0, 9.84581296968219)	(48.0, 9.84581296968219)	(49.0, 9.84581296968219)	(50.0, 9.84581296968219)	(51.0, 9.84581296968219)	(52.0, 9.84581296968219)	(53.0, 9.84581296968219)	(54.0, 9.84581296968219)	(55.0, 4.942015086952653)	(56.0, 0.03821720422311641)	(57.0, 0.03821720422311641)	(58.0, 0.03821720422311641)	(59.0, 0.03821720422311641)	(60.0, 0.03821720422311641)	(61.0, 0.03821720422311641)	(62.0, 0.03821720422311641)	(63.0, 0.03821720422311641)	(64.0, 0.03821720422311641)	(65.0, 0.019108602111558206)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SC3_v3_NextGem_DI_CRISPR_A549_5K_crispr_S4_L001_R1_001	(0.0, 3.093531533836352e-05)	(1.0, 3.093531533836352e-05)	(2.0, 0.00010827360368427231)	(3.0, 0.0001856118920301811)	(4.0, 0.0001856118920301811)	(5.0, 0.00030935315338363517)	(6.0, 0.00043309441473708926)	(7.0, 0.00043309441473708926)	(8.0, 0.00043309441473708926)	(9.0, 0.0012064772981961772)	(10.0, 0.0019798601816552654)	(11.0, 0.0019798601816552654)	(12.0, 0.0019798601816552654)	(13.0, 0.0028924519841369892)	(14.0, 0.0038050437866187126)	(15.0, 0.0038050437866187126)	(16.0, 0.00527447126519098)	(17.0, 0.006743898743763247)	(18.0, 0.006743898743763247)	(19.0, 0.006743898743763247)	(20.0, 0.015869816768580486)	(21.0, 0.024995734793397725)	(22.0, 0.024995734793397725)	(23.0, 0.06849078815913683)	(24.0, 0.11198584152487595)	(25.0, 0.11198584152487595)	(26.0, 0.11198584152487595)	(27.0, 0.2518598698272866)	(28.0, 0.3917338981296973)	(29.0, 0.3917338981296973)	(30.0, 0.7158277292720626)	(31.0, 1.0399215604144278)	(32.0, 1.0399215604144278)	(33.0, 1.0399215604144278)	(34.0, 1.5656053739592395)	(35.0, 2.0912891875040507)	(36.0, 2.0912891875040507)	(37.0, 2.0912891875040507)	(38.0, 2.762662868634885)	(39.0, 3.434036549765719)	(40.0, 3.434036549765719)	(41.0, 3.9770132045846758)	(42.0, 4.5199898594036325)	(43.0, 4.5199898594036325)	(44.0, 4.5199898594036325)	(45.0, 4.730674824515557)	(46.0, 4.941359789627482)	(47.0, 4.941359789627482)	(48.0, 4.692686257280046)	(49.0, 4.444012724932611)	(50.0, 4.444012724932611)	(51.0, 4.444012724932611)	(52.0, 3.8747565197337153)	(53.0, 3.3055003145348185)	(54.0, 3.3055003145348185)	(55.0, 2.680467735780853)	(56.0, 2.055435157026887)	(57.0, 2.055435157026887)	(58.0, 2.055435157026887)	(59.0, 1.553927292419007)	(60.0, 1.052419427811127)	(61.0, 1.052419427811127)	(62.0, 1.052419427811127)	(63.0, 0.7485572929000512)	(64.0, 0.44469515798897563)	(65.0, 0.44469515798897563)	(66.0, 0.3073423578866416)	(67.0, 0.16998955778430752)	(68.0, 0.16998955778430752)	(69.0, 0.16998955778430752)	(70.0, 0.13098012514263113)	(71.0, 0.09197069250095474)	(72.0, 0.09197069250095474)	(73.0, 0.054043995896121064)	(74.0, 0.016117299291287395)	(75.0, 0.016117299291287395)	(76.0, 0.016117299291287395)	(77.0, 0.01090469865677314)	(78.0, 0.005692098022258887)	(79.0, 0.005692098022258887)	(80.0, 0.005042456400153253)	(81.0, 0.0043928147780476195)	(82.0, 0.0043928147780476195)	(83.0, 0.0043928147780476195)	(84.0, 0.0031244668491747156)	(85.0, 0.0018561189203018112)	(86.0, 0.0018561189203018112)	(87.0, 0.0018561189203018112)	(88.0, 0.0011755419828578138)	(89.0, 0.0004949650454138164)	(90.0, 0.0004949650454138164)	(91.0, 0.0002784178380452717)	(92.0, 6.187063067672704e-05)	(93.0, 6.187063067672704e-05)	(94.0, 6.187063067672704e-05)	(95.0, 3.093531533836352e-05)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SC3_v3_NextGem_DI_CRISPR_A549_5K_crispr_S4_L001_R2_001	(0.0, 0.00019270718913439784)	(1.0, 0.0001445303918507984)	(2.0, 4.817679728359946e-05)	(3.0, 4.817679728359946e-05)	(4.0, 0.0001445303918507984)	(5.0, 0.0003854143782687957)	(6.0, 0.000529944770119594)	(7.0, 0.0002890607837015968)	(8.0, 0.00043359117555239515)	(9.0, 0.000626298364686793)	(10.0, 0.0004817679728359946)	(11.0, 0.0004817679728359946)	(12.0, 0.0011562431348063871)	(13.0, 0.00178254149949318)	(14.0, 0.0016861879049259812)	(15.0, 0.0023606630668963737)	(16.0, 0.003757790188120758)	(17.0, 0.004914033322927145)	(18.0, 0.006503867633285927)	(19.0, 0.009346298673018297)	(20.0, 0.011080663375227876)	(21.0, 0.01527204473890103)	(22.0, 0.024859227398337323)	(23.0, 0.03401281888222122)	(24.0, 0.040805747299208744)	(25.0, 0.04653878617595708)	(26.0, 0.05747491915933416)	(27.0, 0.0715907207634288)	(28.0, 0.08459845603000066)	(29.0, 0.09654630175633332)	(30.0, 0.10136398148469328)	(31.0, 0.1157688438724895)	(32.0, 0.14241061277032002)	(33.0, 0.1618740388728942)	(34.0, 0.17700155321994443)	(35.0, 0.18605879110926113)	(36.0, 0.2058594547928205)	(37.0, 0.2665140425728722)	(38.0, 0.3748154828664038)	(39.0, 0.4908733875225949)	(40.0, 0.5406400191165531)	(41.0, 0.7301675396302334)	(42.0, 2.2616597484785768)	(43.0, 4.6153853565661125)	(44.0, 7.317959153784191)	(45.0, 8.913333795830587)	(46.0, 7.800738839363142)	(47.0, 10.822002150612231)	(48.0, 14.981394120889075)	(49.0, 13.19745549427467)	(50.0, 11.292544929681146)	(51.0, 6.698116479933399)	(52.0, 1.5590493368945624)	(53.0, 1.012290864522992)	(54.0, 0.9175271042661517)	(55.0, 0.785908094087358)	(56.0, 0.6454727300056656)	(57.0, 0.44688797160266863)	(58.0, 0.3312636581220299)	(59.0, 0.2784137115019213)	(60.0, 0.24406365503871486)	(61.0, 0.2257564720709471)	(62.0, 0.19386343226920424)	(63.0, 0.18408354242063354)	(64.0, 0.19169547639144227)	(65.0, 0.20345061492864056)	(66.0, 0.15941702221143061)	(67.0, 0.12347713143786541)	(68.0, 0.10642254519947121)	(69.0, 0.06874828972369643)	(70.0, 0.06417149398175448)	(71.0, 0.06017281980721573)	(72.0, 0.0539580129576314)	(73.0, 0.041239338474761134)	(74.0, 0.025196464979322517)	(75.0, 0.017921768589499)	(76.0, 0.01267049768558666)	(77.0, 0.008816353902898701)	(78.0, 0.00708198920068912)	(79.0, 0.003950497377255156)	(80.0, 0.0022161326750455754)	(81.0, 0.0017343647022095806)	(82.0, 0.0011080663375227877)	(83.0, 0.0008671823511047903)	(84.0, 0.0007708287565375913)	(85.0, 0.0007226519592539919)	(86.0, 0.0006744751619703924)	(87.0, 0.0007708287565375913)	(88.0, 0.000626298364686793)	(89.0, 0.000529944770119594)	(90.0, 0.0006744751619703924)	(91.0, 0.0007226519592539919)	(92.0, 0.0006744751619703924)	(93.0, 0.0007226519592539919)	(94.0, 0.0009153591483883897)	(95.0, 0.001252596729373586)	(96.0, 0.0020234254859111773)	(97.0, 0.0022161326750455754)	(98.0, 0.0037096133908371587)	(99.0, 0.032519338166429636)	(100.0, 0.059546521442528935)
SC3_v3_NextGem_DI_CRISPR_A549_5K_crispr_S4_L002_I1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.039698986774940236)	(36.0, 0.07939797354988047)	(37.0, 0.07939797354988047)	(38.0, 0.07939797354988047)	(39.0, 0.07939797354988047)	(40.0, 0.07939797354988047)	(41.0, 0.07939797354988047)	(42.0, 0.07939797354988047)	(43.0, 0.07939797354988047)	(44.0, 0.07939797354988047)	(45.0, 4.972816176971882)	(46.0, 9.866234380393884)	(47.0, 9.866234380393884)	(48.0, 9.866234380393884)	(49.0, 9.866234380393884)	(50.0, 9.866234380393884)	(51.0, 9.866234380393884)	(52.0, 9.866234380393884)	(53.0, 9.866234380393884)	(54.0, 9.866234380393884)	(55.0, 4.96030101322506)	(56.0, 0.05436764605623545)	(57.0, 0.05436764605623545)	(58.0, 0.05436764605623545)	(59.0, 0.05436764605623545)	(60.0, 0.05436764605623545)	(61.0, 0.05436764605623545)	(62.0, 0.05436764605623545)	(63.0, 0.05436764605623545)	(64.0, 0.05436764605623545)	(65.0, 0.027183823028117726)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SC3_v3_NextGem_DI_CRISPR_A549_5K_crispr_S4_L002_I2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.05432977050663418)	(36.0, 0.10865954101326836)	(37.0, 0.10865954101326836)	(38.0, 0.10865954101326836)	(39.0, 0.10865954101326836)	(40.0, 0.10865954101326836)	(41.0, 0.10865954101326836)	(42.0, 0.10865954101326836)	(43.0, 0.10865954101326836)	(44.0, 0.10865954101326836)	(45.0, 4.980104514873728)	(46.0, 9.85154948873419)	(47.0, 9.85154948873419)	(48.0, 9.85154948873419)	(49.0, 9.85154948873419)	(50.0, 9.85154948873419)	(51.0, 9.85154948873419)	(52.0, 9.85154948873419)	(53.0, 9.85154948873419)	(54.0, 9.85154948873419)	(55.0, 4.945670229493366)	(56.0, 0.03979097025254334)	(57.0, 0.03979097025254334)	(58.0, 0.03979097025254334)	(59.0, 0.03979097025254334)	(60.0, 0.03979097025254334)	(61.0, 0.03979097025254334)	(62.0, 0.03979097025254334)	(63.0, 0.03979097025254334)	(64.0, 0.03979097025254334)	(65.0, 0.01989548512627167)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SC3_v3_NextGem_DI_CRISPR_A549_5K_crispr_S4_L002_R1_001	(0.0, 3.0466213806709238e-05)	(1.0, 3.0466213806709238e-05)	(2.0, 4.5699320710063857e-05)	(3.0, 6.0932427613418475e-05)	(4.0, 6.0932427613418475e-05)	(5.0, 0.0003808276725838655)	(6.0, 0.0007007229175543126)	(7.0, 0.0007007229175543126)	(8.0, 0.0007007229175543126)	(9.0, 0.0012491147660750788)	(10.0, 0.001797506614595845)	(11.0, 0.001797506614595845)	(12.0, 0.001797506614595845)	(13.0, 0.002574395066666931)	(14.0, 0.0033512835187380166)	(15.0, 0.0033512835187380166)	(16.0, 0.005224955667850635)	(17.0, 0.007098627816963253)	(18.0, 0.007098627816963253)	(19.0, 0.007098627816963253)	(20.0, 0.016375589921106215)	(21.0, 0.025652552025249183)	(22.0, 0.025652552025249183)	(23.0, 0.06839664999606224)	(24.0, 0.11114074796687531)	(25.0, 0.11114074796687531)	(26.0, 0.11114074796687531)	(27.0, 0.25207745303671225)	(28.0, 0.39301415810654916)	(29.0, 0.39301415810654916)	(30.0, 0.7118126193799547)	(31.0, 1.0306110806533602)	(32.0, 1.0306110806533602)	(33.0, 1.0306110806533602)	(34.0, 1.5710207811567685)	(35.0, 2.1114304816601774)	(36.0, 2.1114304816601774)	(37.0, 2.1114304816601774)	(38.0, 2.754876917257876)	(39.0, 3.3983233528555754)	(40.0, 3.3983233528555754)	(41.0, 3.9676911895822613)	(42.0, 4.537059026308947)	(43.0, 4.537059026308947)	(44.0, 4.537059026308947)	(45.0, 4.734175429638356)	(46.0, 4.931291832967764)	(47.0, 4.931291832967764)	(48.0, 4.678803086044661)	(49.0, 4.426314339121559)	(50.0, 4.426314339121559)	(51.0, 4.426314339121559)	(52.0, 3.8679600386859985)	(53.0, 3.309605738250438)	(54.0, 3.309605738250438)	(55.0, 2.6869372604689143)	(56.0, 2.064268782687391)	(57.0, 2.064268782687391)	(58.0, 2.064268782687391)	(59.0, 1.5610887954557813)	(60.0, 1.0579088082241717)	(61.0, 1.0579088082241717)	(62.0, 1.0579088082241717)	(63.0, 0.7542977545334107)	(64.0, 0.4506867008426498)	(65.0, 0.4506867008426498)	(66.0, 0.31011559033849334)	(67.0, 0.16954447983433693)	(68.0, 0.16954447983433693)	(69.0, 0.16954447983433693)	(70.0, 0.13216243549350468)	(71.0, 0.09478039115267245)	(72.0, 0.09478039115267245)	(73.0, 0.055326644272983984)	(74.0, 0.015872897393295515)	(75.0, 0.015872897393295515)	(76.0, 0.015872897393295515)	(77.0, 0.01061747551163817)	(78.0, 0.005362053629980826)	(79.0, 0.005362053629980826)	(80.0, 0.004965992850493606)	(81.0, 0.004569932071006385)	(82.0, 0.004569932071006385)	(83.0, 0.004569932071006385)	(84.0, 0.003275117984221243)	(85.0, 0.0019803038974361004)	(86.0, 0.0019803038974361004)	(87.0, 0.0019803038974361004)	(88.0, 0.0012643478729784333)	(89.0, 0.0005483918485207663)	(90.0, 0.0005483918485207663)	(91.0, 0.0003503614587771563)	(92.0, 0.0001523310690335462)	(93.0, 0.0001523310690335462)	(94.0, 0.0001523310690335462)	(95.0, 9.139864142012771e-05)	(96.0, 3.0466213806709238e-05)	(97.0, 3.0466213806709238e-05)	(98.0, 1.5233106903354619e-05)	(99.0, 0.0)	(100.0, 0.0)
SC3_v3_NextGem_DI_CRISPR_A549_5K_crispr_S4_L002_R2_001	(0.0, 0.0)	(1.0, 0.00014239834893861017)	(2.0, 0.00018986446525148023)	(3.0, 9.493223262574011e-05)	(4.0, 0.00014239834893861017)	(5.0, 0.00028479669787722034)	(6.0, 0.0005695933957544407)	(7.0, 0.0005695933957544407)	(8.0, 0.0011391867915088814)	(9.0, 0.0013290512567603616)	(10.0, 0.0007594578610059209)	(11.0, 0.0011866529078217514)	(12.0, 0.0013290512567603616)	(13.0, 0.0014714496056989718)	(14.0, 0.0018511785362019324)	(15.0, 0.0020410430014534127)	(16.0, 0.003085297560336554)	(17.0, 0.004604213282348396)	(18.0, 0.0076420447263720786)	(19.0, 0.011296935682463073)	(20.0, 0.012625986939223436)	(21.0, 0.016755539058443132)	(22.0, 0.02420771931956373)	(23.0, 0.033511078116886264)	(24.0, 0.04134298730850982)	(25.0, 0.04917489650013338)	(26.0, 0.06028196771734497)	(27.0, 0.06901573311891307)	(28.0, 0.08102466054606919)	(29.0, 0.09583408883568464)	(30.0, 0.1022420145379221)	(31.0, 0.11358641633669804)	(32.0, 0.1384111951683291)	(33.0, 0.15530913257571083)	(34.0, 0.1710678831915837)	(35.0, 0.18587731148119915)	(36.0, 0.2043890968432185)	(37.0, 0.2654305224215694)	(38.0, 0.36938131714675476)	(39.0, 0.4837271913444588)	(40.0, 0.5391201490815781)	(41.0, 0.7030206487099184)	(42.0, 2.2197054632550555)	(43.0, 4.621585880918906)	(44.0, 7.324211611541101)	(45.0, 8.890498517633187)	(46.0, 7.800059427577624)	(47.0, 10.858681030546343)	(48.0, 15.000289543309508)	(49.0, 13.174078184288145)	(50.0, 11.268076283744849)	(51.0, 6.676488988335677)	(52.0, 1.561208031646609)	(53.0, 1.0345714711553158)	(54.0, 0.9328990500131482)	(55.0, 0.7799632232530808)	(56.0, 0.6449221223429655)	(57.0, 0.46132318444478415)	(58.0, 0.34545839452506827)	(59.0, 0.29633096414124777)	(60.0, 0.26030418185977944)	(61.0, 0.23367569060825927)	(62.0, 0.1918105760203079)	(63.0, 0.1829344122698012)	(64.0, 0.19271243223025245)	(65.0, 0.2017784604460106)	(66.0, 0.1640903640935918)	(67.0, 0.13508856702642819)	(68.0, 0.11633945108284452)	(69.0, 0.07067704718986352)	(70.0, 0.058098526366952945)	(71.0, 0.05544042385343223)	(72.0, 0.05031408329164226)	(73.0, 0.03987153770281085)	(74.0, 0.02734048299621315)	(75.0, 0.019698438269841072)	(76.0, 0.013527843149167967)	(77.0, 0.009920418309389842)	(78.0, 0.007689510842684949)	(79.0, 0.004319416584471175)	(80.0, 0.002658102513520723)	(81.0, 0.0022783735830177627)	(82.0, 0.0015663818383247117)	(83.0, 0.0009967884425702712)	(84.0, 0.0006170595120673107)	(85.0, 0.0005695933957544407)	(86.0, 0.0006170595120673107)	(87.0, 0.0009018562099445312)	(88.0, 0.0009493223262574013)	(89.0, 0.0010442545588831413)	(90.0, 0.0014239834893861017)	(91.0, 0.0011391867915088814)	(92.0, 0.0011391867915088814)	(93.0, 0.0010442545588831413)	(94.0, 0.0007594578610059209)	(95.0, 0.0010917206751960113)	(96.0, 0.002230907466704893)	(97.0, 0.003085297560336554)	(98.0, 0.0034650264908395144)	(99.0, 0.03175483181331007)	(100.0, 0.05961744208896479)
SC3_v3_NextGem_DI_CRISPR_A549_5K_crispr_S4_L003_I1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.04138600265075177)	(36.0, 0.08277200530150354)	(37.0, 0.08277200530150354)	(38.0, 0.08277200530150354)	(39.0, 0.08277200530150354)	(40.0, 0.08277200530150354)	(41.0, 0.08277200530150354)	(42.0, 0.08277200530150354)	(43.0, 0.08277200530150354)	(44.0, 0.08277200530150354)	(45.0, 4.971928961633094)	(46.0, 9.861085917964687)	(47.0, 9.861085917964687)	(48.0, 9.861085917964687)	(49.0, 9.861085917964687)	(50.0, 9.861085917964687)	(51.0, 9.861085917964687)	(52.0, 9.861085917964687)	(53.0, 9.861085917964687)	(54.0, 9.861085917964687)	(55.0, 4.958613997349248)	(56.0, 0.056142076733810886)	(57.0, 0.056142076733810886)	(58.0, 0.056142076733810886)	(59.0, 0.056142076733810886)	(60.0, 0.056142076733810886)	(61.0, 0.056142076733810886)	(62.0, 0.056142076733810886)	(63.0, 0.056142076733810886)	(64.0, 0.056142076733810886)	(65.0, 0.028071038366905443)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
