Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value
ENSG00000135750,KCNK1,0.005713607072378321,-0.3987044742199357,1,0.005628060818953372,-0.38592841437611547,1,0.003847063875281523,-0.7165894032262337,1,0.02600094764273867,2.092568696226473,0.9485081834852135,0.006425816461702478,-0.10861291991841426,1,0.011000070995143092,0.7747128254048743,1,0.010521018070267936,0.7339398058773092,1,0.012550387375282307,1.1303221705316107,0.910853516280628,0,6.6435112678652475,1
ENSG00000183780,SLC35F3,0.05713607072378321,-0.8137419734987796,0.8311306733336227,0.10532513818327024,0.2820898260725997,1,0.04744712112847212,-1.0052931404178107,1,0.16714894913189146,0.9619536568310405,0.9485081834852135,0.1317292374649008,0.6701585918787734,1,0.06416708080500137,-0.509455793518264,1,0.0820639409480899,-0.12864463690068684,1,0.1882558106292346,1.1405696669760284,0.511648623049523,0,3.100984033464487,1
ENSG00000236358,AL355472.2,0,-1.1280568842762673,1,0,-0.9078811175714705,1,0.0012823546250938411,1.1247128507547082,1,0.0037144210918198103,2.7930084143675646,1,0.0010709694102837464,0.8209977521901877,1,0.005500035497571546,3.289285998234633,1,0,0.6991743877166332,1,0,1.749232003176104,1,0,9.359718301864655,1
ENSG00000273367,AL355472.3,0.0007142008840472901,2.6792980377813365,0.9858496980905215,0,0.8994738044861332,1,0,1.7096753514758642,1,0,3.3779709150887207,1,0,1.4059602529113437,1,0,2.2892859982346323,1,0,2.506529309774237,1,0,3.5565869252337095,1,0,11.167073223922259,1
ENSG00000231663,COA6-AS1,0,-1.1280568842762673,1,0.0016080173768438205,1.1625082103199276,1,0,-0.09767957058173948,1,0,1.570615993031117,1,0.0021419388205674928,1.6689946587451363,1,0,0.4819310761770268,1,0.0021042036140535873,1.9215668090530809,1,0.0041834624584274355,2.9716244245125534,0.8169088704837106,0,9.359718301864655,1
ENSG00000168275,COA6,0.06284967779616153,0.2785145221827352,1,0.051456556059002255,-0.09496667017196625,1,0.07565892288053662,0.5721718277259291,1,0.033429789826378294,-0.5947217389155446,1,0.05783234815532231,0.1158576038793786,1,0.05500035497571546,0.048725454199259666,1,0.02945885059675022,-0.858043122521619,1,0.016733849833709742,-1.4388975936437989,0.9066602242549611,0,3.831682869228335,1
ENSG00000059588,TARBP1,0.014284017680945803,-0.2503126343272646,1,0.017688191145282025,0.1376335416808976,1,0.014105900876032251,-0.18109557876937732,1,0.02600094764273867,0.8388121039806897,1,0.01499357174397245,-0.11341390618223635,1,0.01833345165857182,0.25686452054225484,1,0.02314623975458946,0.6157583795289954,1,0.016733849833709742,0.2935525193999142,1,0,5.523217034147535,1
ENSG00000168264,IRF2BP2,0.029282236245938894,-0.07813165894458418,1,0.03778840835582978,0.3969734639569493,1,0.03718828412772139,0.349779406389481,1,0.01114326327545943,-1.113882181240954,1,0.0299871434879449,-0.012183157235321929,1,0.023833487156143366,-0.3127500158454657,1,0.031563054210803805,0.11421188699547624,1,0.025100774750564613,-0.10366370279168446,1,0,4.651373385638218,1
ENSG00000228830,AL160408.2,0,0.6792980377813365,1,0,0.8994738044861332,1,0,1.7096753514758642,1,0,3.3779709150887207,1,0,1.4059602529113437,1,0,2.2892859982346323,1,0.0021042036140535873,4.506529309774237,1,0,3.5565869252337095,1,0,11.167073223922259,1
ENSG00000238005,AL391832.2,0.0007142008840472901,0.3573699428939747,1,0.0008040086884219102,0.5775457095987715,1,0,0.12471285075470817,1,0,1.7930084143675646,1,0.0021419388205674928,1.9909227536324998,1,0,0.7043234975134762,1,0.0021042036140535873,2.184601214886875,1,0,1.9716244245125534,1,0,9.582110723201103,1
ENSG00000280587,LINC01348,0,0.09433553706018039,1,0.0008040086884219102,1.8994738044861332,1,0,1.1247128507547082,1,0.0037144210918198103,4.377970915088721,0.9485081834852135,0,0.8209977521901877,1,0,1.7043234975134762,1,0,1.9215668090530809,1,0,2.9716244245125534,1,0,10.582110723201103,1
ENSG00000173726,TOMM20,0.06927748575258715,0.031913036526366234,1,0.06753672982744045,-0.013063354263527227,1,0.07950598675581814,0.2691027600898832,1,0.055716316377297154,-0.22565542989747067,1,0.06961301166844353,0.045212909133453216,1,0.08433387762943037,0.3600590726480135,1,0.054709293965393264,-0.3008256122833677,1,0.033467699667419484,-0.9028446934035887,1,0,3.508861741170465,1
ENSG00000188739,RBM34,0.0014284017680945803,-0.32070196221866354,1,0.0024120260652657306,0.4400421858488368,1,0.0025647092501876823,0.7096753514758642,1,0,0.570615993031117,1,0.003212908230851239,0.9465286342740464,1,0,-0.5180689238229732,1,0.004208407228107175,1.506529309774237,1,0.0041834624584274355,1.8561472070926168,1,0,8.359718301864655,1
ENSG00000054267,ARID4B,0.044280454810931985,-0.7184614700656713,0.9054775750826694,0.07155677326955001,0.13866146836555915,1,0.07052950438016126,0.1118888103971245,1,0.07428842183639621,0.2233938779798441,1,0.08246464459184848,0.38302344163418445,1,0.05683370014157264,-0.21453973976111795,1,0.06943871926376838,0.0981371241374056,1,0.10877002391911332,0.7879124713401642,0.7244682596117671,0,3.545021404465883,1
ENSG00000152904,GGPS1,0.009998812376662062,0.06262667733284388,1,0.008844095572641012,-0.13027353890791904,1,0.016670610126219933,0.9624414218558313,1,0.0037144210918198103,-0.5046721342731209,1,0.012851632923404957,0.5214374703312794,1,0.00916672582928591,0.09288878543112933,1,0.004208407228107175,-0.7664891846321789,1,0.0041834624584274355,-0.3260561241281321,1,0,6.260182628313742,1
ENSG00000285053,TBCE,0.0035710044202364507,0.016333025058908213,1,0.0016080173768438205,-0.9749953134300071,1,0.005129418500375365,0.7096753514758642,1,0,-0.20699158563243536,1,0.0042838776411349856,0.40596025291134374,1,0.007333380663428728,1.2892859982346314,1,0.0021042036140535873,-0.01703264628277612,1,0.012550387375282307,2.164269502454948,0.598335422832641,0,7.582110723201104,1
ENSG00000284770,TBCE,0.0014284017680945803,0.4569056164448888,1,0.0008040086884219102,-0.10052619551386677,1,0,-0.4602496499664479,1,0,1.2080459136464086,1,0.003212908230851239,1.8209977521901886,1,0.001833345165857182,1.2892859982346323,1,0.0021042036140535873,1.506529309774237,1,0,1.3866619237913973,1,0,8.997148222479947,1
ENSG00000162885,B3GALNT2,0.012855615912851222,-0.6426300571060253,0.9858496980905215,0.013668147703172474,-0.5155636947927107,1,0.015388255501126092,-0.24809641313483866,1,0.02600094764273867,0.650050460525522,1,0.03212908230851239,0.9851171319512941,1,0.02566683232200055,0.5668199737635415,1,0.012625221684321524,-0.4275827545693067,1,0.033467699667419484,1.0122664090098983,0.8068609824892979,0,5.346894261507073,1
ENSG00000168243,GNG4,0.0028568035361891606,-0.9529701777181749,0.9858496980905215,0.004020043442109551,-0.4224542904012294,1,0,-2.419607665469102,1,0.007428842183639621,0.9185392964514234,1,0.016064541154256196,2.084032158023982,0.9379051900176301,0.011000070995143092,1.2386599251646642,1,0.0021042036140535873,-0.580933531476103,1,0.0041834624584274355,0.46912408398336947,1,0,7.037790206977293,1
ENSG00000143669,LYST,0.0028568035361891606,-1.425038622033397,0.8373315232011753,0.006432069507375282,-0.21600341293380332,1,0.003847063875281523,-0.7497562671614322,1,0.01114326327545943,0.9185392964514234,1,0.010709694102837465,0.6559385059196909,1,0.012833416161000274,0.9673579033472706,1,0.01472942529837511,1.1846012148868743,1,0.016733849833709742,1.4522502654189724,0.7145698008198728,0,6.612484372244623,1
ENSG00000116962,NID1,0,-1.1280568842762673,1,0.0008040086884219102,0.31451130376497716,1,0,-0.09767957058173948,1,0,1.570615993031117,1,0.005354847051418732,3.9909227536325007,0.9379051900176301,0,0.4819310761770268,1,0,0.6991743877166332,1,0,1.749232003176104,1,0,9.359718301864655,1
ENSG00000077585,GPR137B,0.006427807956425611,0.19387121061109536,1,0.005628060818953372,-0.007416791122385469,1,0.005129418500375365,-0.012790672995227403,1,0.0037144210918198103,0.20804591364640856,1,0.005354847051418732,-0.00907724636750018,1,0.007333380663428728,0.5668199737635407,1,0.010521018070267936,1.091491810495393,1,0.0041834624584274355,0.3866619237913964,1,0,6.95761985829331,1
ENSG00000086619,ERO1B,0.0035710044202364507,-0.5937204566250784,1,0.0016080173768438205,-1.5155636947927098,1,0.003847063875281523,-0.24452095891101067,1,0.014857684367279241,1.7930084143675646,0.9485081834852135,0.0042838776411349856,-0.17900224780981233,1,0.007333380663428728,0.7043234975134753,1,0.02104203614053587,2.380998427690378,1,0.0041834624584274355,0.5121928058752552,1,0,7.0796103826719206,1
ENSG00000186197,EDARADD,0.0014284017680945803,-1.9056644629398196,0.8014767773615165,0.0024120260652657306,-1.2298092124588322,1,0.014105900876032251,1.539750350033552,1,0.0037144210918198103,0.1685175494597715,1,0.005354847051418732,-0.05347136572595357,1,0.011000070995143092,1.096640920292236,1,0.006312610842160762,0.3772462928292706,1,0.025100774750564613,2.3639418472913123,0.49487247619904956,0,6.919145710478674,1
ENSG00000116977,LGALS8,0.005713607072378321,-0.47270505566371224,1,0.008844095572641012,0.2749829395783392,1,0.01154119162584457,0.7462012275009782,1,0.01114326327545943,0.8861178187590459,1,0.009638724692553719,0.44248612893645767,1,0.00916672582928591,0.4479837442536905,1,0.0021042036140535873,-1.0480595419034007,1,0.0041834624584274355,0.0019980735560718443,1,0,6.582110723201104,1
ENSG00000223776,LGALS8-AS1,0.0014284017680945803,2.2642605385024925,0.9858496980905215,0,-0.10052619551386677,1,0.0012823546250938411,2.124712850754708,1,0,2.3779709150887207,1,0,0.40596025291134374,1,0,1.2892859982346323,1,0,1.506529309774237,1,0,2.5565869252337095,1,0,10.167073223922259,1
ENSG00000273058,AL359921.2,0,-0.6426300571060253,1,0.0008040086884219102,0.8994738044861332,1,0,0.3877472565885025,1,0.0037144210918198103,3.3779709150887207,0.9754008134849572,0,0.08403215802398023,1,0,0.9673579033472688,1,0.0021042036140535873,2.506529309774237,1,0.0041834624584274355,3.5565869252337095,0.7043737376124922,0,9.845145129034897,1
ENSG00000230325,AL359921.1,0.0014284017680945803,-0.4361791796385983,1,0.0024120260652657306,0.31451130376497716,1,0.0012823546250938411,-0.09767957058173948,1,0.007428842183639621,2.262493697668784,0.9711877444173441,0.0021419388205674928,0.2904830354914072,1,0.001833345165857182,0.4819310761770268,1,0.0021042036140535873,0.6991743877166332,1,0.008366924916854871,2.441109707813773,0.6642696242820154,0,8.260182628313741,1
ENSG00000119285,HEATR1,0.021426026521418704,-0.2853688891063815,1,0.024924269341079216,-0.007416791122385469,1,0.02436473787678298,-0.012790672995227403,1,0.018572105459099052,-0.2268911430701399,1,0.024632296436526167,-0.00907724636750018,1,0.031166867819572095,0.3931218092191724,1,0.02104203614053587,-0.17359042398725943,1,0.06275193687641153,1.469124083983369,0.49487247619904956,0,4.928668484597181,1
ENSG00000116984,MTR,0.014998218564993093,-0.05109490246138204,1,0.021708234587391576,0.6407395360859649,1,0.006411773125469205,-1.1810955787693773,1,0.02600094764273867,0.9350274192399928,1,0.01499357174397245,-0.00907724636750018,1,0.005500035497571546,-1.218508641964064,1,0.02104203614053587,0.5736435056327736,1,0.025100774750564613,0.9045102286540159,0.9285765287398468,0,5.612484372244623,1
ENSG00000198626,RYR2,0,0.09433553706018039,1,0.0008040086884219102,1.8994738044861332,1,0,1.1247128507547082,1,0,2.7930084143675646,1,0,0.8209977521901877,1,0,1.7043234975134762,1,0.0021042036140535873,3.506529309774237,1,0,2.9716244245125534,1,0,10.582110723201103,1
ENSG00000270188,MTRNR2L11,0,0.6792980377813365,1,0.0008040086884219102,2.8994738044861332,1,0,1.7096753514758642,1,0,3.3779709150887207,1,0,1.4059602529113437,1,0,2.2892859982346323,1,0,2.506529309774237,1,0,3.5565869252337095,1,0,11.167073223922259,1
ENSG00000234464,AL356010.2,0,-0.32070196221866354,1,0.0008040086884219102,1.3145113037649772,1,0,0.7096753514758642,1,0,2.3779709150887207,1,0,0.40596025291134374,1,0,1.2892859982346323,1,0,1.506529309774237,1,0.008366924916854871,5.1415494259548655,0.46892327367197384,0,10.167073223922259,1
ENSG00000231877,AL359551.1,0,0.6792980377813365,1,0,0.8994738044861332,1,0,1.7096753514758642,1,0.0037144210918198103,5.377970915088721,0.9485081834852135,0,1.4059602529113437,1,0,2.2892859982346323,1,0,2.506529309774237,1,0,3.5565869252337095,1,0,11.167073223922259,1
ENSG00000259776,AC093426.1,0.0007142008840472901,2.6792980377813365,0.9858496980905215,0,0.8994738044861332,1,0,1.7096753514758642,1,0,3.3779709150887207,1,0,1.4059602529113437,1,0,2.2892859982346323,1,0,2.506529309774237,1,0,3.5565869252337095,1,0,11.167073223922259,1
ENSG00000155816,FMN2,0.007142008840472901,-0.8612703435813645,0.9858496980905215,0.011256121637906744,-0.10052619551386677,1,0.005129418500375365,-1.0976795705817404,1,0.01114326327545943,0.2282237955840385,1,0.01499357174397245,0.40596025291134374,1,0.007333380663428728,-0.5180689238229723,1,0.025250443368643048,1.2527727175284546,1,0.050201549501129226,2.3028303329879254,0.44856438409227756,0,5.95761985829331,1
ENSG00000180875,GREM2,0.0028568035361891606,1.0012261326687,1,0.0016080173768438205,0.16250821031992757,1,0.003847063875281523,1.539750350033552,1,0,0.7930084143675646,1,0,-1.1790022478098123,1,0,-0.2956765024865238,1,0.0021042036140535873,1.0470976911369387,1,0.0041834624584274355,2.0971553065964113,0.9675893742547252,0,8.582110723201103,1
ENSG00000182901,RGS7,0,0.09433553706018039,1,0,0.31451130376497716,1,0,1.1247128507547082,1,0,2.7930084143675646,1,0.0010709694102837464,2.4059602529113437,1,0,1.7043234975134762,1,0,1.9215668090530809,1,0.0041834624584274355,4.5565869252337095,0.5903306921939515,0,10.582110723201103,1
ENSG00000091483,FH,0.025711231825702445,0.6219648627153855,0.9858496980905215,0.018492199833703937,-0.007416791122385469,1,0.019235319376407614,0.09496550736065679,1,0.018572105459099052,0.20804591364640856,1,0.018206479974823688,-0.00907724636750018,1,0.012833416161000274,-0.43863445632856646,1,0.006312610842160762,-1.274830403750423,1,0.025100774750564613,0.6224748608901658,1,0,5.346894261507073,1
ENSG00000054277,OPN3,0.021426026521418704,0.3667078074733112,1,0.020100217210547756,0.24236151800914207,1,0.019235319376407614,0.18611339541885208,1,0.01114326327545943,-0.322468803052371,1,0.009638724692553719,-0.886821496316502,1,0.011000070995143092,-0.5615705624595586,1,0.03577146143891098,1.1846012148868743,1,0.0041834624584274355,-1.1713335293294902,1,0,5.425606237521113,1
ENSG00000203668,CHML,0.008570410608567482,0.4255414455355542,1,0.010452112949484832,0.7999381309352191,1,0.0025647092501876823,-1.0629141524210635,1,0.0037144210918198103,-0.01434650769003909,1,0.007496785871986225,0.2360352514690316,1,0.001833345165857182,-1.1030314245441284,1,0.012625221684321524,1.1044308662028905,1,0,-0.8696778294683893,1,0,6.740808469220162,1
ENSG00000162843,WDR64,0,0.6792980377813365,1,0.0008040086884219102,2.8994738044861332,1,0,1.7096753514758642,1,0,3.3779709150887207,1,0,1.4059602529113437,1,0,2.2892859982346323,1,0,2.506529309774237,1,0,3.5565869252337095,1,0,11.167073223922259,1
ENSG00000174371,EXO1,0.006427807956425611,-0.45820548596859734,1,0.010452112949484832,0.3849006316563752,1,0.0012823546250938411,-1.9907643666652275,1,0.02600094764273867,1.8544089590317077,0.9485081834852135,0.01178066351312121,0.59860533085374,1,0.007333380663428728,-0.00349575099321342,1,0.010521018070267936,0.5065293097742369,1,0.008366924916854871,0.46912408398336947,1,0,6.439152769359061,1
ENSG00000180287,PLD5,0.008570410608567482,-1.70772508532791,0.4021651733730971,0.03859241704425169,0.8703274588266163,1,0.016670610126219933,-0.5597853235173629,1,0.05200189528547734,1.2187723202394665,0.9485081834852135,0.013922602333688704,-0.8635004220818834,1,0.012833416161000274,-0.8502653541641614,1,0.0483966831232325,1.125707525833306,1,0.0711188617932664,1.6930889251385706,0.48654166492919343,0,4.95761985829331,1
ENSG00000272865,AL591686.2,0,0.09433553706018039,1,0.0008040086884219102,1.8994738044861332,1,0,1.1247128507547082,1,0,2.7930084143675646,1,0,0.8209977521901877,1,0,1.7043234975134762,1,0,1.9215668090530809,1,0.0041834624584274355,4.5565869252337095,0.5903306921939515,0,10.582110723201103,1
ENSG00000224525,AL591686.1,0.0007142008840472901,2.6792980377813365,0.9858496980905215,0,0.8994738044861332,1,0,1.7096753514758642,1,0,3.3779709150887207,1,0,1.4059602529113437,1,0,2.2892859982346323,1,0,2.506529309774237,1,0,3.5565869252337095,1,0,11.167073223922259,1
ENSG00000143702,CEP170,0.028568035361891606,-0.15297451648059646,1,0.023316251964235396,-0.4882563487969751,1,0.017952964751313773,-0.8096988076177158,1,0.06685957965275659,1.2335810057535461,0.9485081834852135,0.04283877641134986,0.5736876986494099,1,0.031166867819572095,0.05833156339476009,1,0.02945885059675022,-0.012844849319342266,1,0.05438501195955666,0.9293136196545877,0.7112310929699369,0,4.627914412814229,1
ENSG00000054282,SDCCAG8,0.04570885657902657,-0.2052247447987261,1,0.047436512616892704,-0.13027353890791904,1,0.04103534800300292,-0.33339337041602146,1,0.04085863201001791,-0.23182343861237076,1,0.07068398107872727,0.577231680061173,1,0.0513336646440011,0.03874253658403504,1,0.054709293965393264,0.14247573921419754,1,0.0711188617932664,0.5616050000003332,0.9225163735087409,0,3.919145710478674,1
ENSG00000117020,AKT3,0.039281048622600956,-0.6322881128845657,0.9858496980905215,0.047436512616892704,-0.2916676828658744,1,0.04103534800300292,-0.479550205925384,1,0.09286052729549525,0.8116240925349114,0.9711877444173441,0.06532913402730853,0.27269372204787956,1,0.06416708080500137,0.24004247921478328,1,0.07995973733403632,0.5873603843872819,1,0.11295348637754075,1.106554004598661,0.584483523675706,0,3.787694856850998,1
ENSG00000236031,AL591721.1,0,0.6792980377813365,1,0,0.8994738044861332,1,0,1.7096753514758642,1,0,3.3779709150887207,1,0,1.4059602529113437,1,0,2.2892859982346323,1,0,2.506529309774237,1,0.0041834624584274355,5.5565869252337095,0.49487247619904956,0,11.167073223922259,1
ENSG00000179456,ZBTB18,0.0007142008840472901,-0.9056644629398196,1,0.004824052130531461,1.8994738044861332,1,0.0025647092501876823,0.8352062335597239,1,0,0.6775311969476281,1,0.003212908230851239,1.0840321580239811,1,0,-0.4111537199064603,1,0,-0.1939104083668557,1,0,0.8561472070926168,1,0,8.466633505781168,1
ENSG00000173728,C1orf100,0,0.6792980377813365,1,0,0.8994738044861332,1,0.0012823546250938411,3.7096753514758642,1,0,3.3779709150887207,1,0,1.4059602529113437,1,0,2.2892859982346323,1,0,2.506529309774237,1,0,3.5565869252337095,1,0,11.167073223922259,1
ENSG00000240963,AL645465.1,0.0035710044202364507,-0.12805688427626638,1,0.003216034753687641,-0.23802971926380145,1,0.0025647092501876823,-0.29032464852413575,1,0.007428842183639621,1.3779709150887207,1,0.0042838776411349856,0.26845672916140817,1,0,-1.4111537199064603,1,0.006312610842160762,0.9829673537172239,1,0.020917312292137176,2.749232003176104,0.46892327367197384,0,7.466633505781168,1
ENSG00000035687,ADSS,0.024997030941655153,0.4569056164448897,1,0.023316251964235396,0.31451130376497716,1,0.015388255501126092,-0.3313519167841905,1,0.0037144210918198103,-1.5046721342731209,1,0.018206479974823688,-0.09654008761783928,1,0.023833487156143366,0.36872046572903727,1,0.01472942529837511,-0.3008256122833677,1,0.016733849833709742,0.03302496917669551,1,0,5.272255460614317,1
ENSG00000179397,CATSPERE,0.0021426026521418704,-0.4906269636609757,1,0.0008040086884219102,-1.4224542904012285,1,0.0012823546250938411,-0.6122527434114975,1,0.007428842183639621,1.7150059023662916,1,0.003212908230851239,0.23603525146903248,1,0.011000070995143092,2.1897503246837173,1,0.0021042036140535873,0.1846012148868752,1,0.012550387375282307,2.3866619237913973,0.5903306921939515,0,7.7747558011435,1
ENSG00000121644,DESI2,0.024282830057607865,0.17922443464669424,1,0.03216034753687641,0.7178669979961851,1,0.015388255501126092,-0.5087481676576378,1,0.02228652655091886,0.19664115037415897,1,0.026774235257093663,0.35151246888896726,1,0.014666761326857456,-0.5065732849851425,1,0.010521018070267936,-0.908508189504607,1,0.008366924916854871,-0.8918735755825855,1,0,5.111790788421071,1
ENSG00000203667,COX20,0.03428164243426993,-0.07231433234927032,1,0.041004443109517424,0.26006351974260067,1,0.04744712112847212,0.49817124628215304,1,0.007428842183639621,-1.758165772897308,0.9711877444173441,0.0299871434879449,-0.26744021247739624,1,0.034833558151286456,0.011301250934867113,1,0.05260509035133968,0.652380176237692,1,0.008366924916854871,-1.57954976275232,0.895630308723305,0,4.432363603696422,1
ENSG00000153187,HNRNPU,0.14069757415731615,-0.3549034463563263,1,0.23155450226551014,0.5825463906571375,1,0.09745895150713192,-0.8877242524835145,1,0.11886147493823393,-0.5083723031157126,1,0.2056261267744793,0.32599194820792876,1,0.15583433909786046,-0.1346360847090442,1,0.2146287686334659,0.3696625969112204,1,0.14642118604496024,-0.19978406810509064,1,0,2.1897933004223433,1
ENSG00000203666,EFCAB2,0.01642662033308767,0.09433553706018127,1,0.014472156391594384,-0.1193852227651826,1,0.01282354625093841,-0.24028396602454016,1,0.007428842183639621,-0.5762253952981542,1,0.018206479974823688,0.2904830354914081,1,0.020166796824429,0.4819310761770286,1,0.01472942529837511,0.04709769113693962,1,0.025100774750564613,0.8882084163249147,0.9205550516862924,0,5.597217615591313,1
ENSG00000162849,KIF26B,0,-2.2275925578271814,0.9019223660606283,0,-2.0074167911223846,1,0,-1.1972152441326536,1,0.007428842183639621,2.262493697668784,0.9711877444173441,0.007496785871986225,2.4059602529113446,1,0.003666690331714364,1.1738087808146966,1,0.0021042036140535873,0.6991743877166332,1,0.008366924916854871,2.441109707813773,0.6674363354051684,0,8.260182628313741,1
ENSG00000185420,SMYD3,0.057850271607830496,-0.9432895352397366,0.6873534820995982,0.08281289490745676,-0.3159658562085479,1,0.06796479512997357,-0.593428869119843,1,0.18943547568281033,1.0150155519413033,0.9485081834852135,0.10281306338723965,0.06923515609590059,1,0.1320008519417171,0.47348600792077145,1,0.11993960600105447,0.3173863927877836,1,0.30120929700677535,1.7407869349198477,0.44856438409227756,0,2.9723163695000117,1
ENSG00000162851,TFB2M,0.009998812376662062,0.06262667733284388,1,0.005628060818953372,-0.8284466500770664,1,0.008976482375656887,-0.018245103087334513,1,0.02228652655091886,1.4304383349828562,0.9485081834852135,0.01178066351312121,0.37621290951729236,1,0.00916672582928591,0.09288878543112933,1,0.012625221684321524,0.5589967296683724,1,0.012550387375282307,0.7236969110689673,1,0,6.260182628313742,1
ENSG00000162852,CNST,0.005713607072378321,-1.1951710801348039,0.8521726866100205,0.015276165080016295,0.4400421858488359,1,0.017952964751313773,0.7096753514758642,1,0.029715368734558482,1.5035017971725795,0.9485081834852135,0.01178066351312121,0.013642830132583939,1,0.003666690331714364,-1.2956765024865238,1,0.0168336289124287,0.6320601918580957,1,0.012550387375282307,0.4068398057290272,1,0,5.95761985829331,1
ENSG00000225300,AL591623.1,0,0.09433553706018039,1,0,0.31451130376497716,1,0,1.1247128507547082,1,0.0037144210918198103,4.377970915088721,0.9485081834852135,0,0.8209977521901877,1,0.001833345165857182,3.2892859982346323,1,0,1.9215668090530809,1,0,2.9716244245125534,1,0,10.582110723201103,1
ENSG00000235021,AL591848.2,0.0007142008840472901,2.6792980377813365,0.9858496980905215,0,0.8994738044861332,1,0,1.7096753514758642,1,0,3.3779709150887207,1,0,1.4059602529113437,1,0,2.2892859982346323,1,0,2.506529309774237,1,0,3.5565869252337095,1,0,11.167073223922259,1
ENSG00000143653,SCCPDH,0.026425432709749733,-0.2020574657200438,1,0.03216034753687641,0.15899372614369067,1,0.026929447126970662,-0.11629524874908626,1,0.033429789826378294,0.30758158719732265,1,0.02784520466737741,-0.07755698425026658,1,0.040333593648858,0.5367235490174078,1,0.03577146143891098,0.35452621632918646,1,0.016733849833709742,-0.5561132075156543,1,0,4.699467673839263,1
ENSG00000227953,LINC01341,0.0007142008840472901,0.6792980377813365,1,0,-0.4224542904012285,1,0,0.3877472565885025,1,0.0037144210918198103,3.3779709150887207,0.9829049845219247,0.0010709694102837464,1.4059602529113437,1,0,0.9673579033472688,1,0.0021042036140535873,2.506529309774237,1,0,2.234658830346346,1,0,9.845145129034897,1
ENSG00000153207,AHCTF1,0.020711825637371412,-0.5430943835551103,0.9959857285389072,0.03698439966740787,0.511548150824531,1,0.019235319376407614,-0.5571111892190368,1,0.04085863201001791,0.6591526676327737,1,0.02356132702624242,-0.2701501358680085,1,0.031166867819572095,0.21128348623335924,1,0.03577146143891098,0.4285267977729639,1,0.04601808704270179,0.8377686777777624,0.838683363086711,0,4.766193787640076,1
ENSG00000197472,ZNF695,0.004285205304283741,1.1647248649515793,0.9858496980905215,0.0016080173768438205,-0.3229186168503144,1,0.003847063875281523,1.0092356333347716,1,0.007428842183639621,2.155578493752273,0.9791279101552601,0.0010709694102837464,-0.5009303426971758,1,0,-0.7107140017653677,1,0.0021042036140535873,0.5996387141657191,1,0,0.5565869252337095,1,0,8.167073223922259,1
ENSG00000277462,ZNF670,0.004285205304283741,0.16472486495157934,1,0.004824052130531461,0.3849006316563752,1,0.0025647092501876823,-0.29032464852413575,1,0.01114326327545943,1.8544089590317077,0.9522413292333866,0.005354847051418732,0.59860533085374,1,0.003666690331714364,0.2892859982346323,1,0.0021042036140535873,-0.13732688000048743,1,0,-0.14385279290738318,1,0,7.466633505781168,1
ENSG00000188295,ZNF669,0.0028568035361891606,1.0012261326687,1,0.0008040086884219102,-0.5599578141511632,1,0.0012823546250938411,0.2502437328385678,1,0.007428842183639621,2.641005320922515,0.9485081834852135,0.0021419388205674928,0.6689946587451363,1,0.001833345165857182,0.8298543795973341,1,0,-0.07843319094691914,1,0,0.9716244245125534,1,0,8.582110723201103,1
ENSG00000196418,ZNF124,0.007856209724520192,-0.964558151993387,0.9374134508012039,0.015276165080016295,0.1553127089157229,1,0.01025883700075073,-0.4058018659440714,1,0.014857684367279241,0.34234700535799867,1,0.009638724692553719,-0.5388981928961956,1,0.020166796824429,0.6454298084599079,1,0.0336672578248574,1.4647091340796097,1,0.029284237208992047,1.2528061770566064,0.657900258626319,0,5.740808469220162,1
ENSG00000259865,AL390728.6,0.0007142008840472901,0.09433553706018039,1,0.0008040086884219102,0.31451130376497716,1,0.0025647092501876823,1.9727097573096586,1,0,1.570615993031117,1,0.0010709694102837464,0.8209977521901877,1,0,0.4819310761770268,1,0.0021042036140535873,1.9215668090530809,1,0,1.749232003176104,1,0,9.359718301864655,1
ENSG00000162714,ZNF496,0.007142008840472901,0.33137473436103093,1,0.008040086884219103,0.5515505010658259,1,0.005129418500375365,-0.05585939488711311,1,0.01114326327545943,1.2486878981437544,1,0.006425816461702478,0.21331517496894747,1,0.005500035497571546,0.16000298128966595,1,0,-1.7413982036693483,1,0.0041834624584274355,0.34713355960475933,1,0,6.919145710478674,1
ENSG00000286216,AC104335.1,0,0.09433553706018039,1,0,0.31451130376497716,1,0,1.1247128507547082,1,0.0037144210918198103,4.377970915088721,0.9485081834852135,0,0.8209977521901877,1,0.001833345165857182,3.2892859982346323,1,0,1.9215668090530809,1,0,2.9716244245125534,1,0,10.582110723201103,1
